CurrentTotalRuntime,TestNo,TestRuntimeOriginal,KilledByTest,AnalyzedByTest,CoveredByTest,TotalKilled,TotalFailure,TotalException,TotalTimeout,LiveMutants,TotalAnalyzed
934,1,1,8,67,67,8,8,0,0,187,67
1000,2,1,2,7,7,10,12,0,0,185,74
1776,3,1,2,63,63,12,19,0,0,183,137
3166,4,1,21,114,114,33,21,26,0,162,251
3218,5,1,1,7,7,34,26,26,0,161,258
3273,6,1,1,7,7,35,31,26,0,160,265
4489,7,1,15,103,103,50,34,51,0,145,368
4540,8,1,0,7,7,50,38,51,0,145,375
4577,9,1,0,5,5,50,40,51,0,145,380
5902,10,1,5,115,115,55,46,77,0,140,495
7096,11,1,3,103,103,58,49,104,0,137,598
7104,12,1,1,1,1,59,49,105,0,136,599
7122,13,1,1,2,2,60,49,106,0,135,601
7169,14,1,0,6,6,60,51,106,0,135,607
7998,15,1,2,72,72,62,53,107,0,133,679
8540,16,1,1,51,51,63,54,107,0,132,730
9109,17,1,0,51,51,63,55,107,0,132,781
9641,18,1,2,51,51,65,57,107,0,130,832
10186,19,1,0,51,51,65,59,107,0,130,883
10577,20,1,5,43,43,70,65,107,0,125,926
10634,21,1,0,6,6,70,66,107,0,125,932
10650,22,1,0,2,2,70,66,107,0,125,934
11630,23,1,2,102,102,72,69,134,0,123,1036
12943,24,1,1,113,113,73,72,160,0,122,1149
14043,25,1,2,93,93,75,78,162,0,120,1242
14076,26,1,2,4,4,77,79,163,0,118,1246
15194,27,1,1,94,94,78,86,166,0,117,1340
15542,28,1,0,38,38,78,98,166,0,117,1378
15549,29,1,1,1,1,79,98,167,0,116,1379
16247,30,1,2,66,66,81,106,167,0,114,1445
17498,31,1,3,105,105,84,112,169,0,111,1550
17521,32,1,0,3,3,84,114,169,0,111,1553
17544,33,1,0,3,3,84,116,169,0,111,1556
17566,34,1,0,3,3,84,117,169,0,111,1559
18690,35,1,0,94,94,84,124,172,0,111,1653
18698,36,1,0,1,1,84,124,172,0,111,1654
18720,37,1,0,3,3,84,125,172,0,111,1657
19564,38,1,0,71,71,84,127,173,0,111,1728
20921,39,1,2,110,110,86,131,195,0,109,1838
21275,40,1,0,38,38,86,132,195,0,109,1876
21276,41,1,0,0,0,86,132,195,0,109,1876
21719,42,1,1,42,42,87,132,196,0,108,1918
22424,43,1,0,62,62,87,139,196,0,108,1980
23739,44,1,3,102,102,90,144,221,0,105,2082
24463,45,1,0,63,63,90,151,221,0,105,2145
25167,46,1,0,63,63,90,158,221,0,105,2208
25189,47,1,0,3,3,90,159,221,0,105,2211
25632,48,1,1,42,42,91,159,222,0,104,2253
27099,49,1,2,113,113,93,161,245,0,102,2366
27747,50,1,1,53,53,94,162,250,0,101,2419
28302,51,1,0,48,48,94,162,250,0,101,2467
29775,52,2,6,109,109,100,166,282,0,95,2576
30640,53,2,1,68,68,101,168,283,0,94,2644
32049,54,2,0,108,108,101,172,308,0,94,2752
32847,55,2,2,68,68,103,174,308,0,92,2820
34140,56,2,1,96,96,104,178,310,0,91,2916
35752,57,2,0,114,114,104,180,336,0,91,3030
36643,58,2,6,68,68,110,186,342,0,85,3098
37066,59,2,0,38,38,110,187,342,0,85,3136
37886,60,2,0,63,63,110,187,342,0,85,3199
37895,61,2,1,1,1,111,187,343,0,84,3200
39445,62,2,2,114,114,113,189,372,0,82,3314
40838,63,2,4,101,101,117,193,377,0,78,3415
42210,64,2,4,97,97,121,196,380,0,74,3512
42647,65,2,6,38,38,127,213,382,0,68,3550
43435,66,2,0,62,62,127,220,382,0,68,3612
43956,67,2,1,42,42,128,221,382,0,67,3654
45350,68,2,1,96,96,129,224,402,0,66,3750
46400,69,2,0,71,71,129,226,403,0,66,3821
47419,70,2,1,69,69,130,228,403,0,65,3890
48952,71,3,0,103,103,130,231,428,0,65,3993
49737,72,11,0,59,59,130,231,428,0,65,4052
