TestNo,TestName
1,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testParseBigInt]
2,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testParseDouble]
3,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testParseShort]
4,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testParseByte]
5,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testParseDate]
6,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testParseLong]
7,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testParseBoolean]
8,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testGetBuildVersion]
9,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testEwsAssert]
10,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testParseInteger]
11,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testParseNullValue]
12,microsoft.exchange.webservices.data.core.LazyMemberTest[testGetMember]
13,microsoft.exchange.webservices.data.core.service.items.TaskTest[testAddNanDoublePercent]
14,microsoft.exchange.webservices.data.core.service.items.TaskTest[testAddInvalidPercent]
15,microsoft.exchange.webservices.data.core.service.items.TaskTest[testInitialValuePercent]
16,microsoft.exchange.webservices.data.core.service.items.TaskTest[testAddInvalidPercent2]
17,microsoft.exchange.webservices.data.exception.InvalidOrUnsupportedTimeZoneDefinitionExceptionTest[testInvalidOrUnsupportedTimeZoneDefinitionExceptionStringException]
18,microsoft.exchange.webservices.data.exception.InvalidOrUnsupportedTimeZoneDefinitionExceptionTest[testInvalidOrUnsupportedTimeZoneDefinitionException]
19,microsoft.exchange.webservices.data.exception.InvalidOrUnsupportedTimeZoneDefinitionExceptionTest[testInvalidOrUnsupportedTimeZoneDefinitionExceptionString]
20,microsoft.exchange.webservices.data.exception.MaximumRedirectionHopsExceededExceptionTest[testMaximumRedirectionHopsExceededExceptionStringException]
21,microsoft.exchange.webservices.data.exception.MaximumRedirectionHopsExceededExceptionTest[testMaximumRedirectionHopsExceededExceptionString]
22,microsoft.exchange.webservices.data.misc.IFunctionsTest[testToLowerCase]
23,microsoft.exchange.webservices.data.misc.IFunctionsTest[testToBoolean]
24,microsoft.exchange.webservices.data.misc.IFunctionsTest[testStringToObject]
25,microsoft.exchange.webservices.data.misc.IFunctionsTest[testBase64Encoder]
26,microsoft.exchange.webservices.data.misc.TimeSpanTest[testTimeSpanToXSDuration]
27,microsoft.exchange.webservices.data.property.complex.ComplexPropertyCollectionTest[testComplexPropertyChangedNegative]
28,microsoft.exchange.webservices.data.property.complex.ExtendedPropertyCollectionTest[tryGetValue]
29,microsoft.exchange.webservices.data.property.complex.UniqueBodyTest[testWriteElementsToXml]
30,microsoft.exchange.webservices.data.property.complex.UserConfigurationDictionaryTest[testAddUnsupportedElementsToDictionary]
31,microsoft.exchange.webservices.data.sync.ChangeCollectionTest[testGetChangeAtIndexThrowsIndexOutOfBoundException]
32,microsoft.exchange.webservices.data.sync.ChangeCollectionTest[testGetChangeAtIndex]
33,microsoft.exchange.webservices.data.sync.ChangeCollectionTest[testGetMoreChangesAvailable]
34,microsoft.exchange.webservices.data.sync.ChangeCollectionTest[testGetSyncState]
35,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateOnly]
36,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateZulu]
37,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateTimeUtilsConstructor]
38,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateTimeWithTimeZoneWithColon]
39,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateTimeZuluLowerZ]
40,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateTimeEmpty]
41,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateOnlyEmpty]
42,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateOnlyWithoutTimeZone]
43,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateOnlyZuluWithLowerZ]
44,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateTimeZuluWithMilliseconds]
45,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateTimeWithTimeZone]
46,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateOnlyWithTimeZoneWithColon]
47,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateOnlyWithTimeZone]
48,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testConvertDateStringToDateBadFormat]
49,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateTimeZulu]
50,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateOnlyZulu]
51,microsoft.exchange.webservices.data.util.TimeZoneUtilsTest[testTimeZoneUtilsConstructor]
52,microsoft.exchange.webservices.data.util.TimeZoneUtilsTest[testGetMicrosoftTimeZoneName]
53,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testParseFloat]
54,microsoft.exchange.webservices.data.core.EwsUtilitiesTest[testParseString]
55,microsoft.exchange.webservices.data.exception.MaximumRedirectionHopsExceededExceptionTest[testMaximumRedirectionHopsExceededException]
56,microsoft.exchange.webservices.data.misc.IFunctionsTest[testToString]
57,microsoft.exchange.webservices.data.misc.IFunctionsTest[testToUUID]
58,microsoft.exchange.webservices.data.property.complex.UniqueBodyTest[testToString]
59,microsoft.exchange.webservices.data.property.complex.UserConfigurationDictionaryTest[testAddSupportedElementsToDictionary]
60,microsoft.exchange.webservices.data.util.DateTimeUtilsTest[testDateTime]
61,microsoft.exchange.webservices.data.core.EwsXmlReaderTest[testReadValueWhenCharacterDataIsNull]
62,microsoft.exchange.webservices.data.core.service.items.TaskTest[testAddMaxDoublePercent]
