1,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
2,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
3,KILLED,12,14,11,3,6,8,5,15,10,9,4
4,SURVIVED
5,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
6,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
7,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
8,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
9,KILLED,16,10
10,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
11,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
12,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
13,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
14,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
15,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
16,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
17,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
18,KILLED,18
19,SURVIVED
20,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
21,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
22,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
23,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
24,TIMED_OUT
25,KILLED,5,7,4
26,KILLED,18,5,7,4
27,KILLED,5,7,4
28,KILLED,12,14,11,3,6,8,5,15,10,9,4
29,KILLED,12,14,11,3,6,8,5,15,10,9,4
30,SURVIVED
31,KILLED,12,14,11,3,6,8,5,15,10,9,4
32,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
33,SURVIVED
34,KILLED,12,14,18,11,3,6,8,5,15,10,9,4
35,KILLED,12,14,18,11,3,6,8,5,15,9,4
36,KILLED,12,14,11,3,6,8,5,15,10,9,4
37,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
38,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
39,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
40,KILLED,12,14,11,3,6,8,5,15,10,9,4
41,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
42,KILLED,12,14,11,3,6,8,5,15,9,4
43,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
44,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
45,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
46,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
47,KILLED,12,14,11,3,6,8,5,15,9,4
48,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
49,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
50,KILLED,12,14,11,3,6,8,5,15,9,4
51,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
52,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
53,KILLED,5,15,10,9,4
54,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
55,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
56,KILLED,12,14,11,3,6,8,5,15,10,9,4
57,KILLED,12,14,11,3,6,8,5,15,9,4
58,KILLED,12,14,11,3,6,8,5,15,9,4
59,KILLED,5,15,10,9,4
60,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
61,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
62,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
63,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
64,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
65,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
66,KILLED,12,8
67,SURVIVED
68,KILLED,3
69,KILLED,18,3
70,KILLED,18,3
71,KILLED,18,3
72,KILLED,3
73,KILLED,3,6
74,KILLED,3
75,KILLED,18,3
76,KILLED,3
77,KILLED,3
78,KILLED,3
79,KILLED,3
80,KILLED,3
81,KILLED,3
82,KILLED,3,6
83,KILLED,3
84,KILLED,3
85,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
86,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
87,KILLED,12,14,11,3,6,8,5,15,10,9,4
88,KILLED,12,14,11,3,6,8,5,15,10,9,4
89,KILLED,12,14,11,3,6,8,5,15,10,9,4
90,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
91,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
92,KILLED,11
93,KILLED,18,11,7,4
94,KILLED,11
95,KILLED,5,7,4
96,KILLED,13,16,17,12,14,11,3,6,8,5,15,10,9,7,4
97,KILLED,10,9
98,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
99,KILLED,13,16,17,12,14,18,11,3,6,8,5,15,10,9,7,4
