TestNo,TestName
139,org.la4j.matrix.dense.Basic2DMatrixTest[testCopy_3x3]
140,org.la4j.matrix.dense.Basic2DMatrixTest[testMaxCompressed]
141,org.la4j.matrix.dense.Basic2DMatrixTest[testSwap_2x4]
142,org.la4j.matrix.dense.Basic2DMatrixTest[testSwap_3x3]
143,org.la4j.matrix.dense.Basic2DMatrixTest[testSwap_5x3]
144,org.la4j.matrix.dense.Basic2DMatrixTest[testResize_2x3_to_3x4_to_1x2]
145,org.la4j.matrix.dense.Basic2DMatrixTest[testTranspose_5x3]
146,org.la4j.matrix.dense.Basic2DMatrixTest[testTranspose_6x5]
147,org.la4j.matrix.dense.Basic2DMatrixTest[testMaxInColumn]
148,org.la4j.matrix.dense.Basic2DMatrixTest[testMultiply_2x3_3]
149,org.la4j.matrix.dense.Basic2DMatrixTest[testMultiply_5x2_2]
150,org.la4j.matrix.dense.Basic2DMatrixTest[testResize_2x3_to_2x4_to_2x1]
151,org.la4j.matrix.dense.Basic2DMatrixTest[testRank_0x0]
152,org.la4j.matrix.dense.Basic2DMatrixTest[testRank_1x4]
153,org.la4j.matrix.dense.Basic2DMatrixTest[testRank_2x4]
154,org.la4j.matrix.dense.Basic2DMatrixTest[testRank_3x1]
155,org.la4j.matrix.dense.Basic2DMatrixTest[testRank_3x6]
156,org.la4j.matrix.dense.Basic2DMatrixTest[testRank_5x3]
157,org.la4j.matrix.dense.Basic2DMatrixTest[testRank_7x3]
158,org.la4j.matrix.dense.Basic2DMatrixTest[testMaxInRow]
159,org.la4j.matrix.dense.Basic2DMatrixTest[testKronecker_3x3_2x2]
160,org.la4j.matrix.dense.Basic2DMatrixTest[testRank_3x3_empty]
161,org.la4j.matrix.dense.Basic2DMatrixTest[testMultiply_2x3]
162,org.la4j.matrix.dense.Basic2DMatrixTest[testTrace_3x3]
163,org.la4j.matrix.dense.Basic2DMatrixTest[testDivide_3x3]
164,org.la4j.matrix.dense.Basic2DMatrixTest[testPower_2x2]
