TestNo,TestName
1,net.hydromatic.linq4j.function.FunctionTest[testExists]
2,net.hydromatic.linq4j.test.DeterministicTest[testNewBigInteger]
3,net.hydromatic.linq4j.test.DeterministicTest[testFactorOutBinaryAddSurvivesMultipleOptimizations]
4,net.hydromatic.linq4j.test.DeterministicTest[testFactorOutBinaryAddMul]
5,net.hydromatic.linq4j.test.DeterministicTest[testInstanceofTest]
6,net.hydromatic.linq4j.test.DeterministicTest[testFactorOutBinaryAddNameCollision]
7,net.hydromatic.linq4j.test.ExpressionTest[testWriteArray]
8,net.hydromatic.linq4j.test.ExpressionTest[testType]
9,net.hydromatic.linq4j.test.ExpressionTest[testFoldAnd]
10,net.hydromatic.linq4j.test.ExpressionTest[testWriteTryFinally]
11,net.hydromatic.linq4j.test.ExpressionTest[testIfElseIfElse]
12,net.hydromatic.linq4j.test.ExpressionTest[testLambdaPrimitiveTwoArgs]
13,net.hydromatic.linq4j.test.ExpressionTest[testReturn]
14,net.hydromatic.linq4j.test.ExpressionTest[testLambdaCallsTwoArgMethod]
15,net.hydromatic.linq4j.test.ExpressionTest[testWriteTryCatch]
16,net.hydromatic.linq4j.test.InlinerTest[testAssignInConditionNotOptimizedWithoutFinal]
17,net.hydromatic.linq4j.test.InlinerTest[testInlineParameter]
18,net.hydromatic.linq4j.test.InlinerTest[testAssignInConditionMultipleUsage]
19,net.hydromatic.linq4j.test.InlinerTest[testMultiPassOptimization]
20,net.hydromatic.linq4j.test.InlinerTest[testNoInlineMultipleUsage]
21,net.hydromatic.linq4j.test.InlinerTest[testAssignInConditionOptimizedOut]
22,net.hydromatic.linq4j.test.InlinerTest[testInlineConstant]
23,net.hydromatic.linq4j.test.Linq4jTest[testMaxSelector]
24,net.hydromatic.linq4j.test.Linq4jTest[testMinSelector2]
25,net.hydromatic.linq4j.test.Linq4jTest[testOrderBy]
26,net.hydromatic.linq4j.test.Linq4jTest[testAny]
27,net.hydromatic.linq4j.test.Linq4jTest[testMax]
28,net.hydromatic.linq4j.test.Linq4jTest[testMin]
29,net.hydromatic.linq4j.test.Linq4jTest[testSingletonEnumerator]
30,net.hydromatic.linq4j.test.Linq4jTest[testCount]
31,net.hydromatic.linq4j.test.Linq4jTest[testToMap]
32,net.hydromatic.linq4j.test.Linq4jTest[testUnion]
33,net.hydromatic.linq4j.test.Linq4jTest[testWhere]
34,net.hydromatic.linq4j.test.Linq4jTest[testCast]
35,net.hydromatic.linq4j.test.Linq4jTest[testJoin]
36,net.hydromatic.linq4j.test.Linq4jTest[testTake]
37,net.hydromatic.linq4j.test.Linq4jTest[testTake_queryable_zero_or_negative_size]
38,net.hydromatic.linq4j.test.Linq4jTest[testOrderByDescending]
39,net.hydromatic.linq4j.test.Linq4jTest[testOrderByComparator]
40,net.hydromatic.linq4j.test.Linq4jTest[testTake_queryable_greater_than_length]
41,net.hydromatic.linq4j.test.Linq4jTest[testTake_enumerable_greater_than_length]
42,net.hydromatic.linq4j.test.Linq4jTest[testOrderByInSeries]
43,net.hydromatic.linq4j.test.Linq4jTest[testJoinCartesianProduct]
44,net.hydromatic.linq4j.test.Linq4jTest[testTake_enumerable]
45,net.hydromatic.linq4j.test.Linq4jTest[testContains]
46,net.hydromatic.linq4j.test.Linq4jTest[testEmptyEnumerable]
47,net.hydromatic.linq4j.test.Linq4jTest[testAverageSelector]
48,net.hydromatic.linq4j.test.Linq4jTest[testLongCount]
49,net.hydromatic.linq4j.test.Linq4jTest[testAggregate]
50,net.hydromatic.linq4j.test.Linq4jTest[testDistinct]
51,net.hydromatic.linq4j.test.Linq4jTest[testIntersect]
52,net.hydromatic.linq4j.test.Linq4jTest[testConcat]
53,net.hydromatic.linq4j.test.Linq4jTest[testIdentityEqualityComparer]
54,net.hydromatic.linq4j.test.Linq4jTest[testIterableOfType]
55,net.hydromatic.linq4j.test.Linq4jTest[testOfType]
56,net.hydromatic.linq4j.test.Linq4jTest[testTake_enumerable_zero_or_negative_size]
57,net.hydromatic.linq4j.test.Linq4jTest[testSelect]
58,net.hydromatic.linq4j.test.Linq4jTest[testToMap2]
59,net.hydromatic.linq4j.test.OptimizerTest[testNotEqualPrimitiveNull]
60,net.hydromatic.linq4j.test.OptimizerTest[testEqualTypedNullUntypedNull]
61,net.hydromatic.linq4j.test.OptimizerTest[testOptimizeTernaryAlwaysSame]
62,net.hydromatic.linq4j.test.OptimizerTest[testOptimizeTernaryAlwaysTrue]
63,net.hydromatic.linq4j.test.OptimizerTest[testOrElseNullBool]
64,net.hydromatic.linq4j.test.OptimizerTest[testEqualObjectNull]
65,net.hydromatic.linq4j.test.OptimizerTest[testEqualSameExpr]
66,net.hydromatic.linq4j.test.OptimizerTest[testEqualBoolTrue]
67,net.hydromatic.linq4j.test.OptimizerTest[testOptimizeTernaryAtrueNull]
68,net.hydromatic.linq4j.test.OptimizerTest[testNotEqualObjectNull]
69,net.hydromatic.linq4j.test.OptimizerTest[testEqualPrimitiveNull]
70,net.hydromatic.linq4j.test.OptimizerTest[testOptimizeTernaryRotateEqualFalse]
71,net.hydromatic.linq4j.test.OptimizerTest[testNotEqualDifferentExpr]
72,net.hydromatic.linq4j.test.OptimizerTest[testOptimizeTernaryInEqualABCneqC]
73,net.hydromatic.linq4j.test.OptimizerTest[testOptimizeTernaryRotateNot]
74,net.hydromatic.linq4j.test.OptimizerTest[testCastIntToInt]
75,net.hydromatic.linq4j.test.OptimizerTest[testNotEq]
76,net.hydromatic.linq4j.test.OptimizerTest[testNotGt]
77,net.hydromatic.linq4j.test.OptimizerTest[testNotLt]
78,net.hydromatic.linq4j.test.OptimizerTest[testEqualSameConst]
79,net.hydromatic.linq4j.test.OptimizerTest[testEqualDifferentExpr]
80,net.hydromatic.linq4j.test.OptimizerTest[testNotEqualBoolFalse]
81,net.hydromatic.linq4j.test.OptimizerTest[booleanValueOfTrue]
82,net.hydromatic.linq4j.test.OptimizerTest[testNotEqualDifferentConst]
83,net.hydromatic.linq4j.test.OptimizerTest[testConditionalIfFalse]
