TestNo,TestName
1,com.tumblr.jumblr.JumblrClientErrorTest[userLikes]
2,com.tumblr.jumblr.JumblrClientErrorTest[userDashboard]
3,com.tumblr.jumblr.JumblrClientErrorTest[blogLikes]
4,com.tumblr.jumblr.JumblrClientErrorTest[blogPosts]
5,com.tumblr.jumblr.request.RequestBuilderTest[testXauthSuccess]
6,com.tumblr.jumblr.JumblrClientErrorTest[userFollowing]
7,com.tumblr.jumblr.JumblrClientErrorTest[follow]
8,com.tumblr.jumblr.JumblrClientErrorTest[tagged]
9,com.tumblr.jumblr.JumblrClientErrorTest[unlike]
10,com.tumblr.jumblr.JumblrClientErrorTest[blogInfo]
11,com.tumblr.jumblr.JumblrClientErrorTest[blogPost]
12,com.tumblr.jumblr.JumblrClientErrorTest[unfollow]
13,com.tumblr.jumblr.JumblrClientErrorTest[like]
14,com.tumblr.jumblr.JumblrClientErrorTest[user]
15,com.tumblr.jumblr.JumblrClientErrorTest[blogFollowers]
16,com.tumblr.jumblr.JumblrClientErrorTest[postDelete]
17,com.tumblr.jumblr.JumblrClientErrorTest[postReblog]
18,com.tumblr.jumblr.JumblrClientErrorTest[blogDraftPosts]
19,com.tumblr.jumblr.JumblrClientErrorTest[blogQueuedPosts]
20,com.tumblr.jumblr.JumblrClientTest[follow]
21,com.tumblr.jumblr.JumblrClientTest[unlike]
22,com.tumblr.jumblr.JumblrClientTest[blogInfo]
23,com.tumblr.jumblr.JumblrClientTest[unfollow]
24,com.tumblr.jumblr.JumblrClientTest[like]
25,com.tumblr.jumblr.JumblrClientTest[user]
26,com.tumblr.jumblr.JumblrClientTest[xauth]
27,com.tumblr.jumblr.JumblrClientTest[blogFollowers]
28,com.tumblr.jumblr.JumblrClientTest[postEdit]
29,com.tumblr.jumblr.JumblrClientTest[userDashboard]
30,com.tumblr.jumblr.JumblrClientTest[userAvatar]
31,com.tumblr.jumblr.JumblrClientTest[postCreate]
32,com.tumblr.jumblr.JumblrClientTest[postDelete]
33,com.tumblr.jumblr.JumblrClientTest[setToken]
34,com.tumblr.jumblr.JumblrClientTest[postReblog]
35,com.tumblr.jumblr.JumblrClientTest[blogDraftPosts]
36,com.tumblr.jumblr.JumblrClientTest[blogQueuedPosts]
37,com.tumblr.jumblr.request.RequestBuilderTest[testXauthBadResponseGoodCode]
38,com.tumblr.jumblr.types.LinkPostTest[testReaders]
39,com.tumblr.jumblr.types.LinkPostTest[testWriters]
40,com.tumblr.jumblr.types.TextPostTest[detail]
41,com.tumblr.jumblr.types.TextPostTest[testReaders]
42,com.tumblr.jumblr.JumblrClientErrorTest[userAvatar]
43,com.tumblr.jumblr.JumblrClientTest[userFollowing]
44,com.tumblr.jumblr.JumblrClientTest[tagged]
45,com.tumblr.jumblr.JumblrClientTest[blogPost]
46,com.tumblr.jumblr.JumblrClientTest[userLikes]
47,com.tumblr.jumblr.JumblrClientTest[blogLikes]
48,com.tumblr.jumblr.JumblrClientTest[blogPosts]
49,com.tumblr.jumblr.types.AnswerPostTest[save]
50,com.tumblr.jumblr.types.BlogTest[getLikedPosts]
51,com.tumblr.jumblr.types.BlogTest[queuedPosts]
52,com.tumblr.jumblr.types.BlogTest[getPost]
53,com.tumblr.jumblr.types.BlogTest[submissions]
54,com.tumblr.jumblr.types.BlogTest[posts]
55,com.tumblr.jumblr.types.BlogTest[testReaders]
56,com.tumblr.jumblr.types.BlogTest[followers]
57,com.tumblr.jumblr.types.ChatPostTest[testReaders]
58,com.tumblr.jumblr.types.ChatPostTest[testWriters]
59,com.tumblr.jumblr.types.PostcardPostTest[testWriters]
60,com.tumblr.jumblr.types.QuotePostTest[testNotes]
61,com.tumblr.jumblr.types.QuotePostTest[testReaders]
62,com.tumblr.jumblr.types.QuotePostTest[testWriters]
63,com.tumblr.jumblr.types.TextPostTest[testWriters]
64,com.tumblr.jumblr.types.TextPostTest[testReblog]
65,com.tumblr.jumblr.types.AudioPostTest[testOtherDetail]
66,com.tumblr.jumblr.types.BlogTest[draftPosts]
67,com.tumblr.jumblr.types.BlogTest[getFollow]
68,com.tumblr.jumblr.types.BlogTest[newPost]
69,com.tumblr.jumblr.types.PhotoPostTest[testReaders]
70,com.tumblr.jumblr.types.PhotoPostTest[setSourceWithData]
71,com.tumblr.jumblr.types.PhotoPostTest[setDataWithSource]
72,com.tumblr.jumblr.types.PostcardPostTest[testReaders]
73,com.tumblr.jumblr.types.VideoPostTest[setEmbedCodeWithoutData]
74,com.tumblr.jumblr.types.VideoPostTest[setEmbedCodeWithData]
75,com.tumblr.jumblr.types.VideoPostTest[setDataWithoutEmbedCode]
76,com.tumblr.jumblr.types.AudioPostTest[setSourceWithoutData]
77,com.tumblr.jumblr.types.AudioPostTest[testReaders]
78,com.tumblr.jumblr.types.AudioPostTest[setSourceWithData]
79,com.tumblr.jumblr.types.AudioPostTest[setDataWithSource]
80,com.tumblr.jumblr.types.PhotoPostTest[testOtherDetail]
81,com.tumblr.jumblr.types.VideoPostTest[testReaders]
82,com.tumblr.jumblr.types.VideoPostTest[testOtherDetail]
83,com.tumblr.jumblr.JumblrClientTest[newPost]
84,com.tumblr.jumblr.types.BlogTest[getUnfollow]
85,com.tumblr.jumblr.types.PhotoPostTest[setSourceWithoutData]
86,com.tumblr.jumblr.request.RequestBuilderTest[testXauthForbidden]
87,com.tumblr.jumblr.request.RequestBuilderTest[testGetParams]
88,com.tumblr.jumblr.types.UserTest[testReaders]
89,com.tumblr.jumblr.types.TextPostTest[testNoteCount]
90,com.tumblr.jumblr.request.RequestBuilderTest[testClearEmptyJson]
91,com.tumblr.jumblr.types.UnknownTypePostTest[isFound]
92,com.tumblr.jumblr.types.LinkPostTest[detail]
93,com.tumblr.jumblr.types.PhotoPostTest[setDataWithoutSource]
94,com.tumblr.jumblr.types.PostcardPostTest[detail]
95,com.tumblr.jumblr.types.AudioPostTest[setDataWithoutSource]
96,com.tumblr.jumblr.types.VideoPostTest[setDataWithEmbedCode]
97,com.tumblr.jumblr.types.ChatPostTest[detail]
98,com.tumblr.jumblr.types.AnswerPostTest[getAskingName]
99,com.tumblr.jumblr.types.QuotePostTest[detail]
100,com.tumblr.jumblr.JumblrClientErrorTest[blogSubmissions]
101,com.tumblr.jumblr.request.RequestBuilderTest[testXauthSuccessWithExtra]
102,com.tumblr.jumblr.types.BlogTest[avatar]
103,com.tumblr.jumblr.JumblrClientTest[blogSubmissions]
