1,edu.uci.ics.crawler4j.tests.URLCanonicalizerTest.testCanonizalier
2,edu.uci.ics.crawler4j.tests.TLDListTest.testTLD
3,edu.uci.ics.crawler4j.tests.WebURLTest.testNoLastSlash
