TestNo,MutantNo
1,23
1,24
1,30
1,61
2,23
2,24
2,30
2,61
3,23
3,24
3,30
3,61
4,23
4,30
4,60
5,23
5,24
5,30
5,61
6,23
6,24
6,30
6,61
7,23
7,24
7,30
7,61
8,23
8,25
8,30
8,59
9,23
9,27
9,30
9,43
9,44
9,45
9,46
9,47
10,23
10,28
10,30
10,32
10,33
10,34
10,35
10,36
10,37
10,38
10,39
10,40
10,41
10,42
10,43
10,44
10,45
10,46
10,47
11,23
11,26
11,30
11,48
11,49
11,50
11,51
11,52
11,53
11,54
11,55
11,56
11,57
11,58
