name,y,x1,ms,mutTotal,mutKilled,testMethodNum,SLOC,testPer100Mut,averageTestSuiteSize,lnms,lnmutTotal,lnmutKilled,lntestMethodNum,lnSLOC,lntestPer100Mut,lnaverageTestSuiteSize,neginvms,neginvmutTotal,neginvmutKilled,neginvtestMethodNum,neginvSLOC,neginvtestPer100Mut,neginvaverageTestSuiteSize
brickhouse,0.912559502,2,0.049622782,9411,467,30,8831,0.318775901,13.767,-3.003305239,9.149634497,6.146329258,3.401197382,9.086023537,-1.143266929,2.622274424,-20.15203426,-0.000106259,-0.002141328,-0.033333333,-0.000113237,-3.137,-0.072637466
jmeter-maven-plugin,0.895562621,2,0.264614012,2241,593,57,1297,2.543507363,13.581,-1.329483075,7.714677474,6.385194399,4.043051268,7.167809184,0.93354398,2.608671757,-3.779089376,-0.000446229,-0.001686341,-0.01754386,-0.00077101,-0.393157895,-0.07363228
HTTP-Proxy-Servlet,0.841269321,2,0.620578778,622,386,26,493,4.180064309,28.935,-0.477102723,6.432940093,5.955837369,3.258096538,6.200509174,1.430326631,3.365051935,-1.611398964,-0.001607717,-0.002590674,-0.038461538,-0.002028398,-0.239230769,-0.034560221
geohash-java,0.95865486,2,0.685119048,1680,1151,56,920,3.333333333,28.4435,-0.378162664,7.426549072,7.048386409,4.025351691,6.82437367,1.203972804,3.347919663,-1.459600348,-0.000595238,-0.00086881,-0.017857143,-0.001086957,-0.3,-0.035157417
JAdventure,0.940393444,2,0.144958807,5098,739,35,3785,0.686543743,23.203,-1.931305664,8.536603585,6.605297921,3.555348061,8.238801166,-0.376085337,3.144281581,-6.898511502,-0.000196155,-0.00135318,-0.028571429,-0.000264201,-1.456571429,-0.043097875
skype-java-api,0.934841416,2,0.13499385,6504,878,43,6356,0.661131611,18.084,-2.002526058,8.780172651,6.777646594,3.761200116,8.757154528,-0.41380235,2.895027569,-7.407744875,-0.000153752,-0.001138952,-0.023255814,-0.000157332,-1.51255814,-0.055297501
evernote-sdk-java,0.809043733,2,0.002102199,74208,156,14,2370,0.01886589,18.078,-6.164771233,11.21462724,5.049856007,2.63905733,7.770645234,-3.970399724,2.894695729,-475.6923077,-1.35E-05,-0.006410256,-0.071428571,-0.000421941,-53.00571429,-0.055315854
parsii,0.92083159,2,0.509168943,2563,1305,16,1713,0.624268435,22.2465,-0.674975407,7.848933726,7.17395832,2.772588722,7.446001498,-0.471174818,3.102184693,-1.963984674,-0.000390168,-0.000766284,-0.0625,-0.000583771,-1.601875,-0.044950891
JavaVerbalExpressions,0.835965564,2,0.786967419,399,314,69,326,17.29323308,21.809,-0.239568431,5.988961417,5.749392986,4.234106505,5.786897381,2.850315274,3.082322729,-1.270700637,-0.002506266,-0.003184713,-0.014492754,-0.003067485,-0.057826087,-0.04585263
cors-filter,0.849035089,2,0.829411765,510,423,72,588,14.11764706,15.111,-0.187038547,6.234410726,6.047372179,4.276666119,6.376726948,2.647425579,2.715422955,-1.205673759,-0.001960784,-0.002364066,-0.013888889,-0.00170068,-0.070833333,-0.066176957
zt-exec,0.823453289,2,1,419,419,71,1670,16.9451074,7.486,0,6.03787092,6.03787092,4.262679877,7.420578905,2.829979143,2.013034609,-1,-0.002386635,-0.002386635,-0.014084507,-0.000598802,-0.059014085,-0.133582688
low-gc-membuffers,0.962657432,2,0.512041598,3654,1871,51,3183,1.395730706,7.3855,-0.669349411,8.203577737,7.534228326,3.931825633,8.065579427,0.333418082,1.999518619,-1.952966328,-0.000273673,-0.000534474,-0.019607843,-0.000314169,-0.716470588,-0.135400447
hashids-java,0.756245203,2,0.631775701,535,338,11,258,2.056074766,8.5365,-0.459220851,6.282266747,5.823045895,2.397895273,5.552959585,0.720798712,2.144351088,-1.582840237,-0.001869159,-0.00295858,-0.090909091,-0.003875969,-0.486363636,-0.117144029
flip-tables,0.818608643,2,0.875,336,294,21,170,6.25,8.448,-0.133531393,5.81711116,5.683579767,3.044522438,5.135798437,1.832581464,2.133929727,-1.142857143,-0.00297619,-0.003401361,-0.047619048,-0.005882353,-0.16,-0.118371212
pollexor,0.928255039,2,0.848928974,887,753,58,592,6.538895152,21.8695,-0.163779755,6.787844982,6.624065228,4.060443011,6.383506635,1.877768214,3.085092972,-1.177954847,-0.001127396,-0.001328021,-0.017241379,-0.001689189,-0.152931034,-0.045725782
rtree,0.960789865,2,0.737773638,2147,1584,199,1806,9.268747089,34.3455,-0.304118226,7.671826798,7.367708572,5.293304825,7.498869734,2.226648213,3.536471006,-1.355429293,-0.000465766,-0.000631313,-0.005025126,-0.00055371,-0.107889447,-0.029115896
statsd-jvm-profiler,0.801783825,2,0.370257967,659,244,33,691,5.007587253,34.5645,-0.993555309,6.490723535,5.497168225,3.496507561,6.538139824,1.610954213,3.542827144,-2.700819672,-0.001517451,-0.004098361,-0.03030303,-0.001447178,-0.19969697,-0.028931418
LastCalc,0.972571573,2,1,2597,2597,34,4594,1.309202926,36.143,0,7.862112212,7.862112212,3.526360525,8.432506383,0.269418499,3.587483292,-1,-0.00038506,-0.00038506,-0.029411765,-0.000217675,-0.763823529,-0.027667875
DiskLruCache,0.864531489,2,0.575498575,1053,606,61,780,5.79297246,36.428,-0.552518526,6.959398512,6.406879986,4.110873864,6.65929392,1.756645538,3.59533771,-1.737623762,-0.000949668,-0.001650165,-0.016393443,-0.001282051,-0.172622951,-0.027451411
IClojure,0.601512039,2,0.085144928,1104,94,12,962,1.086956522,35.9535,-2.463400445,7.006695227,4.543294782,2.48490665,6.869014451,0.083381609,3.582226437,-11.74468085,-0.000905797,-0.010638298,-0.083333333,-0.001039501,-0.92,-0.027813704
raml-java-parser,0.979569523,2,1,4285,4285,190,8217,4.434072345,35.902,0,8.362875831,8.362875831,5.247024072,9.013960458,1.489318427,3.580793004,-1,-0.000233372,-0.000233372,-0.005263158,-0.000121699,-0.225526316,-0.027853601
jprotobuf,0.964017284,2,0.337188612,4496,1516,49,3015,1.089857651,35.8245,-1.087112825,8.410943392,7.323830566,3.891820298,8.011355109,0.086047093,3.578632017,-2.965699208,-0.00022242,-0.000659631,-0.020408163,-0.000331675,-0.91755102,-0.027913858
greplin-lucene-utils,0.933279474,2,0.151653364,2631,399,14,3476,0.532117066,26.433,-1.886157864,7.875119281,5.988961417,2.63905733,8.153637486,-0.630891765,3.27461323,-6.593984962,-0.000380084,-0.002506266,-0.071428571,-0.000287687,-1.879285714,-0.037831499
invokebinder,0.952681946,3,0.447789878,1561,699,107,1623,6.854580397,26.1605,-0.803431178,7.353081921,6.549650742,4.672828834,7.392031568,1.9249171,3.26425064,-2.233190272,-0.000640615,-0.001430615,-0.009345794,-0.000616143,-0.14588785,-0.038225569
gdx-artemis,0.963650703,3,0.570581257,1686,962,35,1951,2.075919336,15.7785,-0.561099688,7.430114139,6.869014451,3.555348061,7.576097341,0.730404109,2.758648254,-1.752598753,-0.00059312,-0.001039501,-0.028571429,-0.000512558,-0.481714286,-0.063377381
nar-maven-plugin,0.986387308,3,0.092810083,27928,2592,465,23665,1.664995703,6.055,-2.377199991,10.23738505,7.860185057,6.142037406,10.07175244,0.509822543,1.800884377,-10.77469136,-3.58E-05,-0.000385802,-0.002150538,-4.23E-05,-0.600602151,-0.165152766
clj-ds,0.983238997,3,0.069743859,26626,1857,19,15521,0.071358822,5.9785,-2.6629259,10.18964346,7.526717561,2.944438979,9.649949225,-2.640034296,1.7881697,-14.33817986,-3.76E-05,-0.000538503,-0.052631579,-6.44E-05,-14.01368421,-0.167266037
computoser,0.978590788,3,0.049948683,14615,730,12,11626,0.082107424,10.84,-2.996759143,9.589803678,6.593044534,2.48490665,9.360999248,-2.499726842,2.383242996,-20.02054795,-6.84E-05,-0.001369863,-0.083333333,-8.60E-05,-12.17916667,-0.092250923
glacieruploader,0.889748187,3,0.305825243,824,252,22,987,2.669902913,11.209,-1.184741442,6.71417053,5.529429088,3.091042453,6.894670039,0.982042109,2.416717027,-3.26984127,-0.001213592,-0.003968254,-0.045454545,-0.001013171,-0.374545455,-0.089214024
gson-fire,0.930925793,3,0.688741722,755,520,36,895,4.768211921,20.34,-0.372888938,6.626717749,6.253828812,3.583518938,6.796823718,1.561971375,3.012589391,-1.451923077,-0.001324503,-0.001923077,-0.027777778,-0.001117318,-0.209722222,-0.049164208
java-uuid-generator,0.962760141,3,0.394310937,2039,804,45,1764,2.206964198,29.6555,-0.930615501,7.620214771,6.689599269,3.80666249,7.475339237,0.791617905,3.389647606,-2.536069652,-0.000490436,-0.001243781,-0.022222222,-0.000566893,-0.453111111,-0.033720558
efflux,0.971577687,3,0.419014085,2840,1190,41,3529,1.443661972,30.0545,-0.869850745,7.951559331,7.081708586,3.713572067,8.168769824,0.367182922,3.4030124,-2.386554622,-0.000352113,-0.000840336,-0.024390244,-0.000283366,-0.692682927,-0.033272888
jitescript,0.789651486,3,0.219973009,1482,326,14,1397,0.944669366,99.204,-1.514250424,7.301147806,5.786897381,2.63905733,7.242082359,-0.05692029,4.597178336,-4.54601227,-0.000674764,-0.003067485,-0.071428571,-0.00071582,-1.058571429,-0.010080239
patricia-trie,0.972386945,3,0.441108545,3031,1337,17,2782,0.560871,98.856,-0.8184643,8.016647877,7.198183577,2.833213344,7.930925372,-0.578264347,4.593664246,-2.267015707,-0.000329924,-0.000747943,-0.058823529,-0.000359454,-1.782941176,-0.010115724
greplin-bloom-filter,0.892938278,3,0.578313253,830,480,16,674,1.927710843,58.7465,-0.547639597,6.721425701,6.173786104,2.772588722,6.513230111,0.656333207,4.073231577,-1.729166667,-0.001204819,-0.002083333,-0.0625,-0.00148368,-0.51875,-0.017022291
aho-corasick,0.929592463,3,0.85862069,580,498,31,499,5.344827586,16.7965,-0.152428027,6.363028104,6.210600077,3.433987204,6.212606096,1.676129287,2.821170531,-1.164658635,-0.001724138,-0.002008032,-0.032258065,-0.002004008,-0.187096774,-0.059536213
pusher-websocket-java,0.955686674,3,0.578911565,1470,851,204,1634,13.87755102,16.9255,-0.546605551,7.29301768,6.746412129,5.318119994,7.398786275,2.6302725,2.82882136,-1.727379553,-0.000680272,-0.001175088,-0.004901961,-0.000611995,-0.072058824,-0.05908245
scribe-java,0.941852815,3,0.351901446,1867,657,99,2778,5.302624531,17.1615,-1.044404125,7.532088144,6.487684018,4.59511985,7.929486523,1.668201893,2.842668503,-2.841704718,-0.000535619,-0.00152207,-0.01010101,-0.000359971,-0.188585859,-0.058269965
xsoup,0.961149175,3,0.529895025,2191,1161,27,2031,1.232314012,17.248,-0.635076358,7.69211334,7.057036982,3.295836866,7.616283562,0.208893712,2.847696195,-1.887166236,-0.000456413,-0.000861326,-0.037037037,-0.000492368,-0.811481481,-0.057977737
jInstagram,0.851732445,3,0.076989996,2299,177,74,3476,3.218790779,24.392,-2.564079792,7.740229525,5.176149733,4.304065093,8.153637486,1.169005754,3.19425521,-12.98870057,-0.000434972,-0.005649718,-0.013513514,-0.000287687,-0.310675676,-0.040997048
metrics-statsd,0.911899716,3,0.757352941,408,309,11,310,2.696078431,31.875,-0.277925898,6.011267174,5.733341277,2.397895273,5.736572297,0.991798284,3.461822003,-1.32038835,-0.00245098,-0.003236246,-0.090909091,-0.003225806,-0.370909091,-0.031372549
dropwizard-guice,0.837521648,3,1,154,154,15,381,9.74025974,30.6825,0,5.036952602,5.036952602,2.708050201,5.942799375,2.276267785,3.423692459,-1,-0.006493506,-0.006493506,-0.066666667,-0.002624672,-0.102666667,-0.032591868
gelfj,0.907124929,3,0.348560079,1007,351,28,1120,2.780536246,6.6575,-1.053944669,6.914730893,5.860786223,3.33220451,7.021083964,1.022643803,1.895744039,-2.868945869,-0.000993049,-0.002849003,-0.035714286,-0.000892857,-0.359642857,-0.150206534
wsc,0.993811653,3,0.094082873,17931,1687,16,13016,0.089230941,6.555,-2.363579255,9.794286337,7.430707083,2.772588722,9.473934649,-2.416527429,1.880228117,-10.62892709,-5.58E-05,-0.000592768,-0.0625,-7.68E-05,-11.206875,-0.152555301
sonar-objective-c,0.923803102,3,0.256794752,1067,274,31,1441,2.905342081,50.792,-1.359478145,6.972606251,5.613128106,3.433987204,7.273092596,1.066551139,3.927738862,-3.894160584,-0.000937207,-0.003649635,-0.032258065,-0.000693963,-0.344193548,-0.01968814
Confucius,0.910721117,3,0.927419355,620,575,84,503,13.5483871,96.7555,-0.075349437,6.429719478,6.354370041,4.430816799,6.22059017,2.606267507,4.572187178,-1.07826087,-0.001612903,-0.00173913,-0.011904762,-0.001988072,-0.073809524,-0.01033533
JActor,0.719092516,3,0.095860566,1377,132,60,2413,4.357298475,95.2755,-2.344860576,7.227662499,4.882801923,4.094344562,7.788626066,1.471852249,4.556772695,-10.43181818,-0.000726216,-0.007575758,-0.016666667,-0.000414422,-0.2295,-0.010495878
protoparser,0.985533114,3,0.720659341,4550,3279,166,2115,3.648351648,24.959,-0.327588735,8.422882512,8.095293777,5.111987788,7.656810091,1.294275462,3.217234479,-1.387618176,-0.00021978,-0.000304971,-0.006024096,-0.000472813,-0.274096386,-0.040065708
multi-thread-context,1,3,0.034883721,258,9,31,580,12.01550388,25.0065,-3.355735008,5.552959585,2.197224577,3.433987204,6.363028104,2.486197806,3.219135791,-28.66666667,-0.003875969,-0.111111111,-0.032258065,-0.001724138,-0.083225806,-0.039989603
mimecraft,0.908177099,3,0.784511785,297,233,14,394,4.713804714,16.317,-0.242693685,5.693732139,5.451038454,2.63905733,5.976350909,1.550495377,2.792207509,-1.274678112,-0.003367003,-0.004291845,-0.071428571,-0.002538071,-0.212142857,-0.061285776
stateless4j,0.905052505,3,0.561781609,696,391,61,864,8.764367816,7.554,-0.5766421,6.54534966,5.96870756,4.110873864,6.761572769,2.17069439,2.022077224,-1.780051151,-0.001436782,-0.002557545,-0.016393443,-0.001157407,-0.114098361,-0.132380196
jumblr,0.938570817,3,0.516047297,1184,611,103,1494,8.699324324,7.428,-0.661556856,7.076653815,6.415096959,4.634728988,7.309212366,2.163245359,2.005256643,-1.937806874,-0.000844595,-0.001636661,-0.009708738,-0.000669344,-0.114951456,-0.13462574
exp4j,0.928791091,3,0.870761356,1563,1361,284,1086,18.17018554,52.809,-0.138387328,7.35436233,7.215975003,5.648974238,6.9902565,2.899782094,3.966681631,-1.148420279,-0.000639795,-0.000734754,-0.003521127,-0.00092081,-0.055035211,-0.018936166
linq4j,0.991234722,3,0.375483284,13191,4953,221,14307,1.675384732,52.7965,-0.979541325,9.487290058,8.507748733,5.398162702,9.568504207,0.51604283,3.966444901,-2.663234403,-7.58E-05,-0.000201898,-0.004524887,-6.99E-05,-0.596877828,-0.018940649
jPopulator,0.946981527,3,0.509337861,1178,600,70,969,5.942275042,35.74,-0.674643709,7.071573364,6.396929655,4.248495242,6.876264612,1.782092064,3.57627051,-1.963333333,-0.000848896,-0.001666667,-0.014285714,-0.001031992,-0.168285714,-0.027979855
java-jwt,0.871449893,3,0.787280702,456,359,54,422,11.84210526,17.9095,-0.239170421,6.12249281,5.883322388,3.988984047,6.045005314,2.471661423,2.885331298,-1.270194986,-0.002192982,-0.002785515,-0.018518519,-0.002369668,-0.084444444,-0.055836288
spring-retry,0.972805045,3,0.611062718,2296,1403,185,2716,8.057491289,18.178,-0.492555677,7.738923757,7.24636808,5.220355825,7.906915489,2.086602254,2.900212072,-1.636493229,-0.00043554,-0.000712758,-0.005405405,-0.000368189,-0.124108108,-0.055011552
webbit,0.9713574,3,0.330933333,3750,1241,131,4914,3.493333333,231.1045,-1.105838334,8.229511119,7.123672785,4.875197323,8.499843553,1.25085639,5.442869989,-3.021756648,-0.000266667,-0.000805802,-0.007633588,-0.0002035,-0.286259542,-0.004327047
brickhouse,0.94444731,3,0.049622782,9411,467,30,8831,0.318775901,231.4095,-3.003305239,9.149634497,6.146329258,3.401197382,9.086023537,-1.143266929,5.444188868,-20.15203426,-0.000106259,-0.002141328,-0.033333333,-0.000113237,-3.137,-0.004321344
jmeter-maven-plugin,0.935545897,3,0.264614012,2241,593,57,1297,2.543507363,118.342,-1.329483075,7.714677474,6.385194399,4.043051268,7.167809184,0.93354398,4.773578738,-3.779089376,-0.000446229,-0.001686341,-0.01754386,-0.00077101,-0.393157895,-0.008450085
HTTP-Proxy-Servlet,0.886264321,3,0.620578778,622,386,26,493,4.180064309,10.228,-0.477102723,6.432940093,5.955837369,3.258096538,6.200509174,1.430326631,2.325129057,-1.611398964,-0.001607717,-0.002590674,-0.038461538,-0.002028398,-0.239230769,-0.097770825
geohash-java,0.970116683,3,0.685119048,1680,1151,56,920,3.333333333,9.98,-0.378162664,7.426549072,7.048386409,4.025351691,6.82437367,1.203972804,2.30058309,-1.459600348,-0.000595238,-0.00086881,-0.017857143,-0.001086957,-0.3,-0.100200401
JAdventure,0.957380837,3,0.144958807,5098,739,35,3785,0.686543743,6.4975,-1.931305664,8.536603585,6.605297921,3.555348061,8.238801166,-0.376085337,1.871417488,-6.898511502,-0.000196155,-0.00135318,-0.028571429,-0.000264201,-1.456571429,-0.153905348
skype-java-api,0.956808549,3,0.13499385,6504,878,43,6356,0.661131611,6.489,-2.002526058,8.780172651,6.777646594,3.761200116,8.757154528,-0.41380235,1.870108436,-7.407744875,-0.000153752,-0.001138952,-0.023255814,-0.000157332,-1.51255814,-0.15410695
evernote-sdk-java,0.866165463,3,0.002102199,74208,156,14,2370,0.01886589,8.875,-6.164771233,11.21462724,5.049856007,2.63905733,7.770645234,-3.970399724,2.183238335,-475.6923077,-1.35E-05,-0.006410256,-0.071428571,-0.000421941,-53.00571429,-0.112676056
parsii,0.95187175,3,0.509168943,2563,1305,16,1713,0.624268435,11.542,-0.674975407,7.848933726,7.17395832,2.772588722,7.446001498,-0.471174818,2.445992556,-1.963984674,-0.000390168,-0.000766284,-0.0625,-0.000583771,-1.601875,-0.086640097
JavaVerbalExpressions,0.880276101,3,0.786967419,399,314,69,326,17.29323308,11.2915,-0.239568431,5.988961417,5.749392986,4.234106505,5.786897381,2.850315274,2.42405023,-1.270700637,-0.002506266,-0.003184713,-0.014492754,-0.003067485,-0.057826087,-0.088562193
cors-filter,0.881481176,3,0.829411765,510,423,72,588,14.11764706,18.262,-0.187038547,6.234410726,6.047372179,4.276666119,6.376726948,2.647425579,2.904822398,-1.205673759,-0.001960784,-0.002364066,-0.013888889,-0.00170068,-0.070833333,-0.054758515
zt-exec,0.855828746,3,1,419,419,71,1670,16.9451074,18.269,0,6.03787092,6.03787092,4.262679877,7.420578905,2.829979143,2.905205634,-1,-0.002386635,-0.002386635,-0.014084507,-0.000598802,-0.059014085,-0.054737534
low-gc-membuffers,0.97543982,3,0.512041598,3654,1871,51,3183,1.395730706,20.6515,-0.669349411,8.203577737,7.534228326,3.931825633,8.065579427,0.333418082,3.027787956,-1.952966328,-0.000273673,-0.000534474,-0.019607843,-0.000314169,-0.716470588,-0.048422633
hashids-java,0.830791822,3,0.631775701,535,338,11,258,2.056074766,23.0005,-0.459220851,6.282266747,5.823045895,2.397895273,5.552959585,0.720798712,3.135515955,-1.582840237,-0.001869159,-0.00295858,-0.090909091,-0.003875969,-0.486363636,-0.043477316
flip-tables,0.830876302,3,0.875,336,294,21,170,6.25,23.1205,-0.133531393,5.81711116,5.683579767,3.044522438,5.135798437,1.832581464,3.14071967,-1.142857143,-0.00297619,-0.003401361,-0.047619048,-0.005882353,-0.16,-0.04325166
pollexor,0.955692438,3,0.848928974,887,753,58,592,6.538895152,20.8475,-0.163779755,6.787844982,6.624065228,4.060443011,6.383506635,1.877768214,3.037234037,-1.177954847,-0.001127396,-0.001328021,-0.017241379,-0.001689189,-0.152931034,-0.047967382
rtree,0.970790861,3,0.737773638,2147,1584,199,1806,9.268747089,21.104,-0.304118226,7.671826798,7.367708572,5.293304825,7.498869734,2.226648213,3.049462596,-1.355429293,-0.000465766,-0.000631313,-0.005025126,-0.00055371,-0.107889447,-0.047384382
statsd-jvm-profiler,0.874855032,3,0.370257967,659,244,33,691,5.007587253,14.4515,-0.993555309,6.490723535,5.497168225,3.496507561,6.538139824,1.610954213,2.670798215,-2.700819672,-0.001517451,-0.004098361,-0.03030303,-0.001447178,-0.19969697,-0.069196969
LastCalc,0.982701681,3,1,2597,2597,34,4594,1.309202926,7.469,0,7.862112212,7.862112212,3.526360525,8.432506383,0.269418499,2.010761121,-1,-0.00038506,-0.00038506,-0.029411765,-0.000217675,-0.763823529,-0.133886732
DiskLruCache,0.875936524,3,0.575498575,1053,606,61,780,5.79297246,7.4425,-0.552518526,6.959398512,6.406879986,4.110873864,6.65929392,1.756645538,2.007206814,-1.737623762,-0.000949668,-0.001650165,-0.016393443,-0.001282051,-0.172622951,-0.134363453
IClojure,0.738515736,3,0.085144928,1104,94,12,962,1.086956522,9.0365,-2.463400445,7.006695227,4.543294782,2.48490665,6.869014451,0.083381609,2.201271931,-11.74468085,-0.000905797,-0.010638298,-0.083333333,-0.001039501,-0.92,-0.110662314
raml-java-parser,0.983110809,3,1,4285,4285,190,8217,4.434072345,9.0915,0,8.362875831,8.362875831,5.247024072,9.013960458,1.489318427,2.207339911,-1,-0.000233372,-0.000233372,-0.005263158,-0.000121699,-0.225526316,-0.10999285
jprotobuf,0.979255699,3,0.337188612,4496,1516,49,3015,1.089857651,8.652,-1.087112825,8.410943392,7.323830566,3.891820298,8.011355109,0.086047093,2.157790508,-2.965699208,-0.00022242,-0.000659631,-0.020408163,-0.000331675,-0.91755102,-0.115580213
greplin-lucene-utils,0.953672442,3,0.151653364,2631,399,14,3476,0.532117066,8.515,-1.886157864,7.875119281,5.988961417,2.63905733,8.153637486,-0.630891765,2.141829314,-6.593984962,-0.000380084,-0.002506266,-0.071428571,-0.000287687,-1.879285714,-0.117439812
invokebinder,0.965090935,4,0.447789878,1561,699,107,1623,6.854580397,8.4195,-0.803431178,7.353081921,6.549650742,4.672828834,7.392031568,1.9249171,2.130550444,-2.233190272,-0.000640615,-0.001430615,-0.009345794,-0.000616143,-0.14588785,-0.118771899
gdx-artemis,0.975145027,4,0.570581257,1686,962,35,1951,2.075919336,15.8375,-0.561099688,7.430114139,6.869014451,3.555348061,7.576097341,0.730404109,2.762380546,-1.752598753,-0.00059312,-0.001039501,-0.028571429,-0.000512558,-0.481714286,-0.063141279
nar-maven-plugin,0.989903919,4,0.092810083,27928,2592,465,23665,1.664995703,15.7435,-2.377199991,10.23738505,7.860185057,6.142037406,10.07175244,0.509822543,2.756427582,-10.77469136,-3.58E-05,-0.000385802,-0.002150538,-4.23E-05,-0.600602151,-0.063518277
clj-ds,0.988945778,4,0.069743859,26626,1857,19,15521,0.071358822,58.1845,-2.6629259,10.18964346,7.526717561,2.944438979,9.649949225,-2.640034296,4.063618996,-14.33817986,-3.76E-05,-0.000538503,-0.052631579,-6.44E-05,-14.01368421,-0.017186708
computoser,0.983855197,4,0.049948683,14615,730,12,11626,0.082107424,101.332,-2.996759143,9.589803678,6.593044534,2.48490665,9.360999248,-2.499726842,4.618402255,-20.02054795,-6.84E-05,-0.001369863,-0.083333333,-8.60E-05,-12.17916667,-0.009868551
glacieruploader,0.912340853,4,0.305825243,824,252,22,987,2.669902913,102.4915,-1.184741442,6.71417053,5.529429088,3.091042453,6.894670039,0.982042109,4.629779868,-3.26984127,-0.001213592,-0.003968254,-0.045454545,-0.001013171,-0.374545455,-0.009756907
gson-fire,0.947738183,4,0.688741722,755,520,36,895,4.768211921,50.107,-0.372888938,6.626717749,6.253828812,3.583518938,6.796823718,1.561971375,3.914160719,-1.451923077,-0.001324503,-0.001923077,-0.027777778,-0.001117318,-0.209722222,-0.019957291
java-uuid-generator,0.972904845,4,0.394310937,2039,804,45,1764,2.206964198,50.823,-0.930615501,7.620214771,6.689599269,3.80666249,7.475339237,0.791617905,3.928349008,-2.536069652,-0.000490436,-0.001243781,-0.022222222,-0.000566893,-0.453111111,-0.019676131
efflux,0.979459289,4,0.419014085,2840,1190,41,3529,1.443661972,32.139,-0.869850745,7.951559331,7.081708586,3.713572067,8.168769824,0.367182922,3.470070246,-2.386554622,-0.000352113,-0.000840336,-0.024390244,-0.000283366,-0.692682927,-0.031114845
jitescript,0.846761318,4,0.219973009,1482,326,14,1397,0.944669366,14.028,-1.514250424,7.301147806,5.786897381,2.63905733,7.242082359,-0.05692029,2.641055332,-4.54601227,-0.000674764,-0.003067485,-0.071428571,-0.00071582,-1.058571429,-0.071285999
patricia-trie,0.98288201,4,0.441108545,3031,1337,17,2782,0.560871,14.0625,-0.8184643,8.016647877,7.198183577,2.833213344,7.930925372,-0.578264347,2.64351168,-2.267015707,-0.000329924,-0.000747943,-0.058823529,-0.000359454,-1.782941176,-0.071111111
greplin-bloom-filter,0.925627167,4,0.578313253,830,480,16,674,1.927710843,37.2785,-0.547639597,6.721425701,6.173786104,2.772588722,6.513230111,0.656333207,3.618416753,-1.729166667,-0.001204819,-0.002083333,-0.0625,-0.00148368,-0.51875,-0.026825114
aho-corasick,0.953380745,4,0.85862069,580,498,31,499,5.344827586,37.4685,-0.152428027,6.363028104,6.210600077,3.433987204,6.212606096,1.676129287,3.62350058,-1.164658635,-0.001724138,-0.002008032,-0.032258065,-0.002004008,-0.187096774,-0.026689085
pusher-websocket-java,0.967442275,4,0.578911565,1470,851,204,1634,13.87755102,21.525,-0.546605551,7.29301768,6.746412129,5.318119994,7.398786275,2.6302725,3.06921505,-1.727379553,-0.000680272,-0.001175088,-0.004901961,-0.000611995,-0.072058824,-0.046457607
scribe-java,0.952570203,4,0.351901446,1867,657,99,2778,5.302624531,5.9665,-1.044404125,7.532088144,6.487684018,4.59511985,7.929486523,1.668201893,1.786160491,-2.841704718,-0.000535619,-0.00152207,-0.01010101,-0.000359971,-0.188585859,-0.167602447
xsoup,0.967395053,4,0.529895025,2191,1161,27,2031,1.232314012,5.891,-0.635076358,7.69211334,7.057036982,3.295836866,7.616283562,0.208893712,1.773425763,-1.887166236,-0.000456413,-0.000861326,-0.037037037,-0.000492368,-0.811481481,-0.169750467
jInstagram,0.879229298,4,0.076989996,2299,177,74,3476,3.218790779,8.129,-2.564079792,7.740229525,5.176149733,4.304065093,8.153637486,1.169005754,2.095437915,-12.98870057,-0.000434972,-0.005649718,-0.013513514,-0.000287687,-0.310675676,-0.123016361
metrics-statsd,0.935639255,4,0.757352941,408,309,11,310,2.696078431,8.09,-0.277925898,6.011267174,5.733341277,2.397895273,5.736572297,0.991798284,2.090628731,-1.32038835,-0.00245098,-0.003236246,-0.090909091,-0.003225806,-0.370909091,-0.123609394
dropwizard-guice,0.881858197,4,1,154,154,15,381,9.74025974,11.143,0,5.036952602,5.036952602,2.708050201,5.942799375,2.276267785,2.410811498,-1,-0.006493506,-0.006493506,-0.066666667,-0.002624672,-0.102666667,-0.089742439
gelfj,0.918201092,4,0.348560079,1007,351,28,1120,2.780536246,14.4505,-1.053944669,6.914730893,5.860786223,3.33220451,7.021083964,1.022643803,2.670729016,-2.868945869,-0.000993049,-0.002849003,-0.035714286,-0.000892857,-0.359642857,-0.069201758
wsc,0.995262289,4,0.094082873,17931,1687,16,13016,0.089230941,14.7195,-2.363579255,9.794286337,7.430707083,2.772588722,9.473934649,-2.416527429,2.689173145,-10.62892709,-5.58E-05,-0.000592768,-0.0625,-7.68E-05,-11.206875,-0.06793709
sonar-objective-c,0.942087154,4,0.256794752,1067,274,31,1441,2.905342081,8.6575,-1.359478145,6.972606251,5.613128106,3.433987204,7.273092596,1.066551139,2.158425997,-3.894160584,-0.000937207,-0.003649635,-0.032258065,-0.000693963,-0.344193548,-0.115506786
Confucius,0.940962292,4,0.927419355,620,575,84,503,13.5483871,8.621,-0.075349437,6.429719478,6.354370041,4.430816799,6.22059017,2.606267507,2.154201087,-1.07826087,-0.001612903,-0.00173913,-0.011904762,-0.001988072,-0.073809524,-0.115995824
