name,y,x1,ms,mutTotal,mutKilled,testMethodNum,SLOC,testPer100Mut,averageTestSuiteSize,lnms,lnmutTotal,lnmutKilled,lntestMethodNum,lnSLOC,lntestPer100Mut,lnaverageTestSuiteSize,neginvms,neginvmutTotal,neginvmutKilled,neginvtestMethodNum,neginvSLOC,neginvtestPer100Mut,neginvaverageTestSuiteSize
wsc,0.97361885,1,0.094082873,17931,1687,16,13016,0.089230941,12.514,-2.363579255,9.794286337,7.430707083,2.772588722,9.473934649,-2.416527429,2.526848018,-10.62892709,-5.58E-05,-0.000592768,-0.0625,-7.68E-05,-11.206875,-0.0799105
sonar-objective-c,0.747390511,1,0.256794752,1067,274,31,1441,2.905342081,14.574,-1.359478145,6.972606251,5.613128106,3.433987204,7.273092596,1.066551139,2.679239119,-3.894160584,-0.000937207,-0.003649635,-0.032258065,-0.000693963,-0.344193548,-0.068615342
Confucius,0.834206957,1,0.927419355,620,575,84,503,13.5483871,55.234,-0.075349437,6.429719478,6.354370041,4.430816799,6.22059017,2.606267507,4.011578706,-1.07826087,-0.001612903,-0.00173913,-0.011904762,-0.001988072,-0.073809524,-0.018104791
JActor,0.609984848,1,0.095860566,1377,132,60,2413,4.357298475,16.747,-2.344860576,7.227662499,4.882801923,4.094344562,7.788626066,1.471852249,2.818219138,-10.43181818,-0.000726216,-0.007575758,-0.016666667,-0.000414422,-0.2295,-0.059712187
protoparser,0.977041781,1,0.720659341,4550,3279,166,2115,3.648351648,149.221,-0.327588735,8.422882512,8.095293777,5.111987788,7.656810091,1.294275462,5.005428429,-1.387618176,-0.00021978,-0.000304971,-0.006024096,-0.000472813,-0.274096386,-0.00670147
multi-thread-context,1,1,0.034883721,258,9,31,580,12.01550388,15.766,-3.355735008,5.552959585,2.197224577,3.433987204,6.363028104,2.486197806,2.757855723,-28.66666667,-0.003875969,-0.111111111,-0.032258065,-0.001724138,-0.083225806,-0.063427629
mimecraft,0.793296137,1,0.784511785,297,233,14,394,4.713804714,7.42,-0.242693685,5.693732139,5.451038454,2.63905733,5.976350909,1.550495377,2.004179057,-1.274678112,-0.003367003,-0.004291845,-0.071428571,-0.002538071,-0.212142857,-0.134770889
stateless4j,0.770920716,1,0.561781609,696,391,61,864,8.764367816,28.132,-0.5766421,6.54534966,5.96870756,4.110873864,6.761572769,2.17069439,3.336907718,-1.780051151,-0.001436782,-0.002557545,-0.016393443,-0.001157407,-0.114098361,-0.035546708
jumblr,0.86898527,1,0.516047297,1184,611,103,1494,8.699324324,82.47,-0.661556856,7.076653815,6.415096959,4.634728988,7.309212366,2.163245359,4.412434591,-1.937806874,-0.000844595,-0.001636661,-0.009708738,-0.000669344,-0.114951456,-0.012125621
exp4j,0.933677443,1,0.870761356,1563,1361,284,1086,18.17018554,199.075,-0.138387328,7.35436233,7.215975003,5.648974238,6.9902565,2.899782094,5.293681638,-1.148420279,-0.000639795,-0.000734754,-0.003521127,-0.00092081,-0.055035211,-0.005023232
linq4j,0.982778114,1,0.375483284,13191,4953,221,14307,1.675384732,207.922,-0.979541325,9.487290058,8.507748733,5.398162702,9.568504207,0.51604283,5.337163009,-2.663234403,-7.58E-05,-0.000201898,-0.004524887,-6.99E-05,-0.596877828,-0.004809496
jPopulator,0.8732,1,0.509337861,1178,600,70,969,5.942275042,51.705,-0.674643709,7.071573364,6.396929655,4.248495242,6.876264612,1.782092064,3.945554489,-1.963333333,-0.000848896,-0.001666667,-0.014285714,-0.001031992,-0.168285714,-0.019340489
java-jwt,0.775442897,1,0.787280702,456,359,54,422,11.84210526,26.326,-0.239170421,6.12249281,5.883322388,3.988984047,6.045005314,2.471661423,3.270557044,-1.270194986,-0.002192982,-0.002785515,-0.018518519,-0.002369668,-0.084444444,-0.037985262
spring-retry,0.939297933,1,0.611062718,2296,1403,185,2716,8.057491289,148.045,-0.492555677,7.738923757,7.24636808,5.220355825,7.906915489,2.086602254,4.997516282,-1.636493229,-0.00043554,-0.000712758,-0.005405405,-0.000368189,-0.124108108,-0.006754703
webbit,0.924935536,1,0.330933333,3750,1241,131,4914,3.493333333,98.794,-1.105838334,8.229511119,7.123672785,4.875197323,8.499843553,1.25085639,4.593036874,-3.021756648,-0.000266667,-0.000805802,-0.007633588,-0.0002035,-0.286259542,-0.010122072
brickhouse,0.849477516,1,0.049622782,9411,467,30,8831,0.318775901,20.495,-3.003305239,9.149634497,6.146329258,3.401197382,9.086023537,-1.143266929,3.020180954,-20.15203426,-0.000106259,-0.002141328,-0.033333333,-0.000113237,-3.137,-0.048792388
jmeter-maven-plugin,0.851919056,1,0.264614012,2241,593,57,1297,2.543507363,39.452,-1.329483075,7.714677474,6.385194399,4.043051268,7.167809184,0.93354398,3.675084743,-3.779089376,-0.000446229,-0.001686341,-0.01754386,-0.00077101,-0.393157895,-0.025347257
HTTP-Proxy-Servlet,0.838981865,1,0.620578778,622,386,26,493,4.180064309,9.086,-0.477102723,6.432940093,5.955837369,3.258096538,6.200509174,1.430326631,2.206734767,-1.611398964,-0.001607717,-0.002590674,-0.038461538,-0.002028398,-0.239230769,-0.110059432
geohash-java,0.950063423,1,0.685119048,1680,1151,56,920,3.333333333,43.273,-0.378162664,7.426549072,7.048386409,4.025351691,6.82437367,1.203972804,3.767528884,-1.459600348,-0.000595238,-0.00086881,-0.017857143,-0.001086957,-0.3,-0.023109098
JAdventure,0.906752368,1,0.144958807,5098,739,35,3785,0.686543743,26.787,-1.931305664,8.536603585,6.605297921,3.555348061,8.238801166,-0.376085337,3.287916695,-6.898511502,-0.000196155,-0.00135318,-0.028571429,-0.000264201,-1.456571429,-0.037331541
skype-java-api,0.92258656,1,0.13499385,6504,878,43,6356,0.661131611,34.187,-2.002526058,8.780172651,6.777646594,3.761200116,8.757154528,-0.41380235,3.531845455,-7.407744875,-0.000153752,-0.001138952,-0.023255814,-0.000157332,-1.51255814,-0.029250885
evernote-sdk-java,0.626051282,1,0.002102199,74208,156,14,2370,0.01886589,6.958,-6.164771233,11.21462724,5.049856007,2.63905733,7.770645234,-3.970399724,1.939892077,-475.6923077,-1.35E-05,-0.006410256,-0.071428571,-0.000421941,-53.00571429,-0.14371946
parsii,0.960604598,1,0.509168943,2563,1305,16,1713,0.624268435,12.869,-0.674975407,7.848933726,7.17395832,2.772588722,7.446001498,-0.471174818,2.554821319,-1.963984674,-0.000390168,-0.000766284,-0.0625,-0.000583771,-1.601875,-0.077706115
JavaVerbalExpressions,0.76944586,1,0.786967419,399,314,69,326,17.29323308,32.129,-0.239568431,5.988961417,5.749392986,4.234106505,5.786897381,2.850315274,3.469759049,-1.270700637,-0.002506266,-0.003184713,-0.014492754,-0.003067485,-0.057826087,-0.031124529
cors-filter,0.823976359,1,0.829411765,510,423,72,588,14.11764706,37.308,-0.187038547,6.234410726,6.047372179,4.276666119,6.376726948,2.647425579,3.619207781,-1.205673759,-0.001960784,-0.002364066,-0.013888889,-0.00170068,-0.070833333,-0.026803903
zt-exec,0.762694511,1,1,419,419,71,1670,16.9451074,28.342,0,6.03787092,6.03787092,4.262679877,7.420578905,2.829979143,3.344344803,-1,-0.002386635,-0.002386635,-0.014084507,-0.000598802,-0.059014085,-0.035283325
low-gc-membuffers,0.960301978,1,0.512041598,3654,1871,51,3183,1.395730706,42.56,-0.669349411,8.203577737,7.534228326,3.931825633,8.065579427,0.333418082,3.750914845,-1.952966328,-0.000273673,-0.000534474,-0.019607843,-0.000314169,-0.716470588,-0.023496241
hashids-java,0.848050296,1,0.631775701,535,338,11,258,2.056074766,3.354,-0.459220851,6.282266747,5.823045895,2.397895273,5.552959585,0.720798712,1.210153663,-1.582840237,-0.001869159,-0.00295858,-0.090909091,-0.003875969,-0.486363636,-0.298151461
flip-tables,0.743309524,1,0.875,336,294,21,170,6.25,7.349,-0.133531393,5.81711116,5.683579767,3.044522438,5.135798437,1.832581464,1.99456425,-1.142857143,-0.00297619,-0.003401361,-0.047619048,-0.005882353,-0.16,-0.136072935
pollexor,0.896666667,1,0.848928974,887,753,58,592,6.538895152,44.701,-0.163779755,6.787844982,6.624065228,4.060443011,6.383506635,1.877768214,3.799995873,-1.177954847,-0.001127396,-0.001328021,-0.017241379,-0.001689189,-0.152931034,-0.022370864
rtree,0.941142677,1,0.737773638,2147,1584,199,1806,9.268747089,143.721,-0.304118226,7.671826798,7.367708572,5.293304825,7.498869734,2.226648213,4.96787392,-1.355429293,-0.000465766,-0.000631313,-0.005025126,-0.00055371,-0.107889447,-0.006957925
statsd-jvm-profiler,0.700913934,1,0.370257967,659,244,33,691,5.007587253,17.085,-0.993555309,6.490723535,5.497168225,3.496507561,6.538139824,1.610954213,2.838200886,-2.700819672,-0.001517451,-0.004098361,-0.03030303,-0.001447178,-0.19969697,-0.058530875
LastCalc,0.972537543,1,1,2597,2597,34,4594,1.309202926,30.75,0,7.862112212,7.862112212,3.526360525,8.432506383,0.269418499,3.425889994,-1,-0.00038506,-0.00038506,-0.029411765,-0.000217675,-0.763823529,-0.032520325
DiskLruCache,0.883476898,1,0.575498575,1053,606,61,780,5.79297246,35.311,-0.552518526,6.959398512,6.406879986,4.110873864,6.65929392,1.756645538,3.56419453,-1.737623762,-0.000949668,-0.001650165,-0.016393443,-0.001282051,-0.172622951,-0.028319787
IClojure,0.578755319,1,0.085144928,1104,94,12,962,1.086956522,5.172,-2.463400445,7.006695227,4.543294782,2.48490665,6.869014451,0.083381609,1.643259461,-11.74468085,-0.000905797,-0.010638298,-0.083333333,-0.001039501,-0.92,-0.193348801
raml-java-parser,0.981630105,1,1,4285,4285,190,8217,4.434072345,161.11,0,8.362875831,8.362875831,5.247024072,9.013960458,1.489318427,5.082087362,-1,-0.000233372,-0.000233372,-0.005263158,-0.000121699,-0.225526316,-0.006206939
jprotobuf,0.952639182,1,0.337188612,4496,1516,49,3015,1.089857651,33.414,-1.087112825,8.410943392,7.323830566,3.891820298,8.011355109,0.086047093,3.508974974,-2.965699208,-0.00022242,-0.000659631,-0.020408163,-0.000331675,-0.91755102,-0.029927575
greplin-lucene-utils,0.826365915,1,0.151653364,2631,399,14,3476,0.532117066,7.418,-1.886157864,7.875119281,5.988961417,2.63905733,8.153637486,-0.630891765,2.003909479,-6.593984962,-0.000380084,-0.002506266,-0.071428571,-0.000287687,-1.879285714,-0.134807226
invokebinder,0.939610873,2,0.447789878,1561,699,107,1623,6.854580397,88.142,-0.803431178,7.353081921,6.549650742,4.672828834,7.392031568,1.9249171,4.47894915,-2.233190272,-0.000640615,-0.001430615,-0.009345794,-0.000616143,-0.14588785,-0.011345329
gdx-artemis,0.970254678,2,0.570581257,1686,962,35,1951,2.075919336,28.574,-0.561099688,7.430114139,6.869014451,3.555348061,7.576097341,0.730404109,3.352497213,-1.752598753,-0.00059312,-0.001039501,-0.028571429,-0.000512558,-0.481714286,-0.03499685
nar-maven-plugin,0.986677469,2,0.092810083,27928,2592,465,23665,1.664995703,436.64,-2.377199991,10.23738505,7.860185057,6.142037406,10.07175244,0.509822543,6.079109057,-10.77469136,-3.58E-05,-0.000385802,-0.002150538,-4.23E-05,-0.600602151,-0.002290216
clj-ds,0.989697361,2,0.069743859,26626,1857,19,15521,0.071358822,17.538,-2.6629259,10.18964346,7.526717561,2.944438979,9.649949225,-2.640034296,2.864369955,-14.33817986,-3.76E-05,-0.000538503,-0.052631579,-6.44E-05,-14.01368421,-0.057019044
computoser,0.964883562,2,0.049948683,14615,730,12,11626,0.082107424,9.688,-2.996759143,9.589803678,6.593044534,2.48490665,9.360999248,-2.499726842,2.270888006,-20.02054795,-6.84E-05,-0.001369863,-0.083333333,-8.60E-05,-12.17916667,-0.103220479
glacieruploader,0.896392857,2,0.305825243,824,252,22,987,2.669902913,14.335,-1.184741442,6.71417053,5.529429088,3.091042453,6.894670039,0.982042109,2.662704099,-3.26984127,-0.001213592,-0.003968254,-0.045454545,-0.001013171,-0.374545455,-0.06975933
gson-fire,0.9303,2,0.688741722,755,520,36,895,4.768211921,28.081,-0.372888938,6.626717749,6.253828812,3.583518938,6.796823718,1.561971375,3.335093191,-1.451923077,-0.001324503,-0.001923077,-0.027777778,-0.001117318,-0.209722222,-0.035611267
java-uuid-generator,0.948208955,2,0.394310937,2039,804,45,1764,2.206964198,34.961,-0.930615501,7.620214771,6.689599269,3.80666249,7.475339237,0.791617905,3.554233155,-2.536069652,-0.000490436,-0.001243781,-0.022222222,-0.000566893,-0.453111111,-0.028603301
efflux,0.974392437,2,0.419014085,2840,1190,41,3529,1.443661972,35.023,-0.869850745,7.951559331,7.081708586,3.713572067,8.168769824,0.367182922,3.556004989,-2.386554622,-0.000352113,-0.000840336,-0.024390244,-0.000283366,-0.692682927,-0.028552665
jitescript,0.881193252,2,0.219973009,1482,326,14,1397,0.944669366,9.039,-1.514250424,7.301147806,5.786897381,2.63905733,7.242082359,-0.05692029,2.201548549,-4.54601227,-0.000674764,-0.003067485,-0.071428571,-0.00071582,-1.058571429,-0.110631707
patricia-trie,0.983833957,2,0.441108545,3031,1337,17,2782,0.560871,15.221,-0.8184643,8.016647877,7.198183577,2.833213344,7.930925372,-0.578264347,2.722676053,-2.267015707,-0.000329924,-0.000747943,-0.058823529,-0.000359454,-1.782941176,-0.065698706
greplin-bloom-filter,0.913052083,2,0.578313253,830,480,16,674,1.927710843,9.483,-0.547639597,6.721425701,6.173786104,2.772588722,6.513230111,0.656333207,2.249500722,-1.729166667,-0.001204819,-0.002083333,-0.0625,-0.00148368,-0.51875,-0.105451861
aho-corasick,0.921746988,2,0.85862069,580,498,31,499,5.344827586,19.962,-0.152428027,6.363028104,6.210600077,3.433987204,6.212606096,1.676129287,2.993830466,-1.164658635,-0.001724138,-0.002008032,-0.032258065,-0.002004008,-0.187096774,-0.050095181
pusher-websocket-java,0.947945946,2,0.578911565,1470,851,204,1634,13.87755102,162.129,-0.546605551,7.29301768,6.746412129,5.318119994,7.398786275,2.6302725,5.088392315,-1.727379553,-0.000680272,-0.001175088,-0.004901961,-0.000611995,-0.072058824,-0.006167928
scribe-java,0.930893455,2,0.351901446,1867,657,99,2778,5.302624531,79.192,-1.044404125,7.532088144,6.487684018,4.59511985,7.929486523,1.668201893,4.371875284,-2.841704718,-0.000535619,-0.00152207,-0.01010101,-0.000359971,-0.188585859,-0.012627538
xsoup,0.97594832,2,0.529895025,2191,1161,27,2031,1.232314012,23.638,-0.635076358,7.69211334,7.057036982,3.295836866,7.616283562,0.208893712,3.162855587,-1.887166236,-0.000456413,-0.000861326,-0.037037037,-0.000492368,-0.811481481,-0.042304764
jInstagram,0.798813559,2,0.076989996,2299,177,74,3476,3.218790779,47.895,-2.564079792,7.740229525,5.176149733,4.304065093,8.153637486,1.169005754,3.869011115,-12.98870057,-0.000434972,-0.005649718,-0.013513514,-0.000287687,-0.310675676,-0.020879006
metrics-statsd,0.935980583,2,0.757352941,408,309,11,310,2.696078431,8.546,-0.277925898,6.011267174,5.733341277,2.397895273,5.736572297,0.991798284,2.145463337,-1.32038835,-0.00245098,-0.003236246,-0.090909091,-0.003225806,-0.370909091,-0.117013808
dropwizard-guice,0.822214286,2,1,154,154,15,381,9.74025974,7.524,0,5.036952602,5.036952602,2.708050201,5.942799375,2.276267785,2.018097911,-1,-0.006493506,-0.006493506,-0.066666667,-0.002624672,-0.102666667,-0.132908028
gelfj,0.908031339,2,0.348560079,1007,351,28,1120,2.780536246,21.435,-1.053944669,6.914730893,5.860786223,3.33220451,7.021083964,1.022643803,3.0650251,-2.868945869,-0.000993049,-0.002849003,-0.035714286,-0.000892857,-0.359642857,-0.046652671
wsc,0.984386485,2,0.094082873,17931,1687,16,13016,0.089230941,13.302,-2.363579255,9.794286337,7.430707083,2.772588722,9.473934649,-2.416527429,2.5879144,-10.62892709,-5.58E-05,-0.000592768,-0.0625,-7.68E-05,-11.206875,-0.075176665
sonar-objective-c,0.86450365,2,0.256794752,1067,274,31,1441,2.905342081,18.69,-1.359478145,6.972606251,5.613128106,3.433987204,7.273092596,1.066551139,2.927988621,-3.894160584,-0.000937207,-0.003649635,-0.032258065,-0.000693963,-0.344193548,-0.053504548
Confucius,0.931810435,2,0.927419355,620,575,84,503,13.5483871,69.373,-0.075349437,6.429719478,6.354370041,4.430816799,6.22059017,2.606267507,4.239497743,-1.07826087,-0.001612903,-0.00173913,-0.011904762,-0.001988072,-0.073809524,-0.01441483
JActor,0.75175,2,0.095860566,1377,132,60,2413,4.357298475,26.294,-2.344860576,7.227662499,4.882801923,4.094344562,7.788626066,1.471852249,3.269340776,-10.43181818,-0.000726216,-0.007575758,-0.016666667,-0.000414422,-0.2295,-0.03803149
protoparser,0.989113754,2,0.720659341,4550,3279,166,2115,3.648351648,155.889,-0.327588735,8.422882512,8.095293777,5.111987788,7.656810091,1.294275462,5.049144216,-1.387618176,-0.00021978,-0.000304971,-0.006024096,-0.000472813,-0.274096386,-0.006414821
multi-thread-context,1,2,0.034883721,258,9,31,580,12.01550388,15.544,-3.355735008,5.552959585,2.197224577,3.433987204,6.363028104,2.486197806,2.743674712,-28.66666667,-0.003875969,-0.111111111,-0.032258065,-0.001724138,-0.083225806,-0.064333505
mimecraft,0.87311588,2,0.784511785,297,233,14,394,4.713804714,8.659,-0.242693685,5.693732139,5.451038454,2.63905733,5.976350909,1.550495377,2.158599242,-1.274678112,-0.003367003,-0.004291845,-0.071428571,-0.002538071,-0.212142857,-0.115486777
stateless4j,0.892608696,2,0.561781609,696,391,61,864,8.764367816,39.832,-0.5766421,6.54534966,5.96870756,4.110873864,6.761572769,2.17069439,3.684670609,-1.780051151,-0.001436782,-0.002557545,-0.016393443,-0.001157407,-0.114098361,-0.025105443
jumblr,0.932227496,2,0.516047297,1184,611,103,1494,8.699324324,91.326,-0.661556856,7.076653815,6.415096959,4.634728988,7.309212366,2.163245359,4.514435523,-1.937806874,-0.000844595,-0.001636661,-0.009708738,-0.000669344,-0.114951456,-0.010949784
exp4j,0.969590742,2,0.870761356,1563,1361,284,1086,18.17018554,235.052,-0.138387328,7.35436233,7.215975003,5.648974238,6.9902565,2.899782094,5.459806766,-1.148420279,-0.000639795,-0.000734754,-0.003521127,-0.00092081,-0.055035211,-0.004254378
linq4j,0.993350293,2,0.375483284,13191,4953,221,14307,1.675384732,214.425,-0.979541325,9.487290058,8.507748733,5.398162702,9.568504207,0.51604283,5.367960027,-2.663234403,-7.58E-05,-0.000201898,-0.004524887,-6.99E-05,-0.596877828,-0.004663635
jPopulator,0.938048333,2,0.509337861,1178,600,70,969,5.942275042,58.873,-0.674643709,7.071573364,6.396929655,4.248495242,6.876264612,1.782092064,4.075382581,-1.963333333,-0.000848896,-0.001666667,-0.014285714,-0.001031992,-0.168285714,-0.016985715
java-jwt,0.891885794,2,0.787280702,456,359,54,422,11.84210526,37.429,-0.239170421,6.12249281,5.883322388,3.988984047,6.045005314,2.471661423,3.622445805,-1.270194986,-0.002192982,-0.002785515,-0.018518519,-0.002369668,-0.084444444,-0.026717251
spring-retry,0.971158945,2,0.611062718,2296,1403,185,2716,8.057491289,163.668,-0.492555677,7.738923757,7.24636808,5.220355825,7.906915489,2.086602254,5.097839986,-1.636493229,-0.00043554,-0.000712758,-0.005405405,-0.000368189,-0.124108108,-0.00610993
webbit,0.963213537,2,0.330933333,3750,1241,131,4914,3.493333333,111.421,-1.105838334,8.229511119,7.123672785,4.875197323,8.499843553,1.25085639,4.71331582,-3.021756648,-0.000266667,-0.000805802,-0.007633588,-0.0002035,-0.286259542,-0.008974969
brickhouse,0.932359743,2,0.049622782,9411,467,30,8831,0.318775901,23.95,-3.003305239,9.149634497,6.146329258,3.401197382,9.086023537,-1.143266929,3.175968324,-20.15203426,-0.000106259,-0.002141328,-0.033333333,-0.000113237,-3.137,-0.041753653
jmeter-maven-plugin,0.927755481,2,0.264614012,2241,593,57,1297,2.543507363,46.638,-1.329483075,7.714677474,6.385194399,4.043051268,7.167809184,0.93354398,3.842415659,-3.779089376,-0.000446229,-0.001686341,-0.01754386,-0.00077101,-0.393157895,-0.021441743
HTTP-Proxy-Servlet,0.912862694,2,0.620578778,622,386,26,493,4.180064309,11.641,-0.477102723,6.432940093,5.955837369,3.258096538,6.200509174,1.430326631,2.454533349,-1.611398964,-0.001607717,-0.002590674,-0.038461538,-0.002028398,-0.239230769,-0.085903273
geohash-java,0.976849696,2,0.685119048,1680,1151,56,920,3.333333333,47.897,-0.378162664,7.426549072,7.048386409,4.025351691,6.82437367,1.203972804,3.869052872,-1.459600348,-0.000595238,-0.00086881,-0.017857143,-0.001086957,-0.3,-0.020878134
JAdventure,0.961001353,2,0.144958807,5098,739,35,3785,0.686543743,29.85,-1.931305664,8.536603585,6.605297921,3.555348061,8.238801166,-0.376085337,3.39618484,-6.898511502,-0.000196155,-0.00135318,-0.028571429,-0.000264201,-1.456571429,-0.033500838
skype-java-api,0.967842825,2,0.13499385,6504,878,43,6356,0.661131611,37.449,-2.002526058,8.780172651,6.777646594,3.761200116,8.757154528,-0.41380235,3.622980007,-7.407744875,-0.000153752,-0.001138952,-0.023255814,-0.000157332,-1.51255814,-0.026702983
evernote-sdk-java,0.820705128,2,0.002102199,74208,156,14,2370,0.01886589,9.45,-6.164771233,11.21462724,5.049856007,2.63905733,7.770645234,-3.970399724,2.246014742,-475.6923077,-1.35E-05,-0.006410256,-0.071428571,-0.000421941,-53.00571429,-0.105820106
parsii,0.98079387,2,0.509168943,2563,1305,16,1713,0.624268435,14.003,-0.674975407,7.848933726,7.17395832,2.772588722,7.446001498,-0.471174818,2.639271592,-1.963984674,-0.000390168,-0.000766284,-0.0625,-0.000583771,-1.601875,-0.071413269
JavaVerbalExpressions,0.848687898,2,0.786967419,399,314,69,326,17.29323308,39.725,-0.239568431,5.988961417,5.749392986,4.234106505,5.786897381,2.850315274,3.681980712,-1.270700637,-0.002506266,-0.003184713,-0.014492754,-0.003067485,-0.057826087,-0.025173065
cors-filter,0.898747045,2,0.829411765,510,423,72,588,14.11764706,47.93,-0.187038547,6.234410726,6.047372179,4.276666119,6.376726948,2.647425579,3.869741613,-1.205673759,-0.001960784,-0.002364066,-0.013888889,-0.00170068,-0.070833333,-0.02086376
