1,SURVIVED
2,SURVIVED
3,KILLED,18,8
4,SURVIVED
5,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
6,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
7,KILLED,14,15,13,18,20,4,16,3,22,5,19,10,9,17,8,7
8,SURVIVED
9,KILLED,14,15,18,4,5,19,9,8
10,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
11,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
12,KILLED,6,14,15,13,18,4,16,3,22,5,19,9,17,12,8,7
13,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
14,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
15,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
16,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
17,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
18,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
19,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
20,KILLED,6,14,15,13,18,4,16,3,22,5,19,9,17,12,8,7
21,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
22,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
23,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
24,KILLED,20,10
25,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
26,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
27,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
28,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
29,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
30,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
31,KILLED,20,10
32,KILLED,18,20,10,8
33,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
34,KILLED,11,21,6,13,18,20,16,3,22,10,17,12,8,7
35,KILLED,11,21,6,13,18,20,16,3,22,10,17,12,8,7
36,KILLED,11,21,6,13,18,20,16,3,22,10,17,12,8,7
37,KILLED,11,21,6,13,18,20,16,3,22,10,17,12,8,7
38,KILLED,11,21,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
39,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
40,SURVIVED
41,KILLED,21
42,SURVIVED
43,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
44,KILLED,11,21,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
45,SURVIVED
46,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
47,SURVIVED
48,SURVIVED
49,SURVIVED
50,KILLED,18,20,10,8
51,KILLED,14,15,18,20,4,5,19,10,9,8
52,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
53,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
54,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
55,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
56,TIMED_OUT
57,TIMED_OUT
58,KILLED,20,22,10,12
59,KILLED,20,10
60,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
61,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
62,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
63,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
64,KILLED,6,14,15,13,18,4,16,3,22,5,19,9,17,12,8,7
65,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
66,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
67,KILLED,6,14,15,13,18,20,4,16,3,22,5,19,10,9,17,12,8,7
