CurrentTotalRuntime,TestNo,TestRuntimeOriginal,KilledByTest,AnalyzedByTest,CoveredByTest,TotalKilled,TotalFailure,TotalException,TotalTimeout,LiveMutants,TotalAnalyzed
16792,52,1,4,17,17,118,103,69,4,764,620
17170,53,1,2,12,12,120,103,70,6,762,632
17706,54,1,2,23,23,122,103,76,6,760,655
17707,55,1,0,0,0,122,103,76,6,760,655
17707,56,1,0,0,0,122,103,76,6,760,655
17727,57,1,0,1,1,122,103,77,6,760,656
17727,58,1,0,0,0,122,103,77,6,760,656
17753,59,1,0,1,1,122,104,77,6,760,657
17754,60,1,0,0,0,122,104,77,6,760,657
17754,61,1,0,0,0,122,104,77,6,760,657
17754,62,1,0,0,0,122,104,77,6,760,657
17754,63,1,0,0,0,122,104,77,6,760,657
17754,64,1,0,0,0,122,104,77,6,760,657
17859,65,1,5,7,7,127,105,81,6,755,664
17871,66,1,1,1,1,128,105,82,6,754,665
18159,67,1,2,13,13,130,108,82,6,752,678
18199,68,1,3,3,3,133,110,83,6,749,681
18235,69,1,1,3,3,134,111,83,6,748,684
18255,70,1,1,2,2,135,112,83,6,747,686
18288,71,1,0,3,3,135,113,83,6,747,689
18328,72,1,2,4,4,137,115,83,6,745,693
18342,73,1,1,1,1,138,115,84,6,744,694
18393,74,1,1,4,4,139,117,84,6,743,698
18393,75,1,0,0,0,139,117,84,6,743,698
18478,76,1,5,7,7,144,118,88,6,738,705
18728,77,1,3,17,17,147,122,88,6,735,722
18740,78,1,1,1,1,148,122,89,6,734,723
18953,79,1,2,17,17,150,127,89,6,732,740
19014,80,1,5,5,5,155,129,92,6,727,745
19221,81,1,2,15,15,157,133,92,6,725,760
19246,82,1,1,3,3,158,134,92,6,724,763
19379,83,1,3,4,4,161,134,94,7,721,767
19666,84,1,12,28,28,173,150,101,7,709,795
19666,85,1,0,0,0,173,150,101,7,709,795
19667,86,1,0,0,0,173,150,101,7,709,795
19667,87,1,0,0,0,173,150,101,7,709,795
19667,88,1,0,0,0,173,150,101,7,709,795
19693,89,1,2,2,2,175,151,102,7,707,797
19693,90,1,0,0,0,175,151,102,7,707,797
20086,91,1,4,23,23,179,161,107,7,703,820
20115,92,1,1,3,3,180,163,107,7,702,823
20438,93,1,0,28,28,180,177,115,7,702,851
20920,94,1,1,28,28,181,191,124,7,701,879
21045,95,1,0,1,1,181,191,124,7,701,880
21348,96,1,7,27,27,188,206,127,7,694,907
21348,97,1,0,0,0,188,206,127,7,694,907
21374,98,1,0,3,3,188,207,127,7,694,910
21374,99,1,0,0,0,188,207,127,7,694,910
21587,100,1,1,9,9,189,207,127,8,693,919
21676,101,1,1,9,9,190,208,129,8,692,928
21767,102,1,2,20,20,192,211,131,8,690,948
21871,103,1,8,17,17,200,216,138,8,682,965
22178,104,1,0,28,28,200,222,145,8,682,993
22526,105,1,6,27,27,206,227,149,8,676,1020
22606,106,1,1,9,9,207,228,149,8,675,1029
22675,107,1,0,7,7,207,228,149,8,675,1036
22700,108,1,0,5,5,207,228,149,8,675,1041
22743,109,1,0,9,9,207,229,151,8,675,1050
23102,110,1,11,24,24,218,238,154,8,664,1074
23404,111,1,1,25,25,219,248,158,8,663,1099
23746,112,1,0,24,24,219,257,161,8,663,1123
23981,113,1,0,24,24,219,266,164,8,663,1147
24417,114,1,0,25,25,219,275,168,8,663,1172
24526,115,1,0,6,6,219,278,168,8,663,1178
24613,116,1,0,5,5,219,279,168,8,663,1183
24709,117,1,0,5,5,219,280,168,8,663,1188
24807,118,1,0,5,5,219,282,168,8,663,1193
24957,119,1,3,10,10,222,286,172,8,660,1203
25228,120,2,0,2,2,222,286,172,8,660,1205
25557,121,2,0,2,2,222,286,172,8,660,1207
26061,122,2,0,20,20,222,286,173,8,660,1227
27572,123,2,1,32,32,223,287,176,8,659,1259
28113,124,2,2,22,22,225,288,178,8,657,1281
30149,125,2,2,32,32,227,290,181,9,655,1313
30373,126,2,0,15,15,227,290,182,9,655,1328
32199,127,2,1,32,32,228,292,185,9,654,1360
34030,128,2,0,32,32,228,292,188,9,654,1392
34833,129,2,20,38,38,248,309,194,9,634,1430
42383,130,2,20,108,108,268,310,225,10,614,1538
49734,131,2,1,108,108,269,310,257,11,613,1646
86322,132,2,3,52,52,272,310,263,20,610,1698
236852,133,2,24,53,53,296,310,283,52,586,1751
411886,134,2,12,60,60,308,310,306,90,574,1811
548674,135,2,0,53,53,308,310,319,130,574,1864
725030,136,2,6,60,60,314,310,339,169,568,1924
992844,137,2,6,92,92,320,310,376,224,562,2016
1168691,138,2,7,62,62,327,310,398,265,555,2078
1174241,139,2,5,39,39,332,321,398,272,550,2117
1177123,140,2,0,24,24,332,325,398,277,550,2141
1183010,141,2,12,44,44,344,340,398,285,538,2185
1183059,142,2,0,5,5,344,341,399,285,538,2190
1185451,143,2,0,33,33,344,342,407,289,538,2223
1186042,144,2,0,9,9,344,342,408,290,538,2232
1186722,145,2,0,7,7,344,347,408,290,538,2239
1191736,146,2,4,20,20,348,350,409,295,534,2259
1196077,147,2,6,21,21,354,354,413,303,528,2280
1203909,148,2,16,39,39,370,360,419,312,512,2319
1203938,149,2,0,2,2,370,360,421,312,512,2321
1205033,150,2,1,13,13,371,363,421,314,511,2334
1206241,151,2,0,15,15,371,366,421,315,511,2349
1206977,152,2,4,13,13,375,370,421,316,507,2362
1207549,153,2,1,6,6,376,370,423,316,506,2368
1208232,154,2,1,11,11,377,370,425,316,505,2379
1208954,155,2,0,11,11,377,370,425,317,505,2390
1209000,156,2,0,5,5,377,370,428,317,505,2395
1210193,157,2,0,25,25,377,379,432,318,505,2420
1211416,158,2,2,24,24,379,387,437,319,503,2444
1250722,159,3,9,25,25,388,387,444,336,494,2469
1294907,160,3,12,28,28,400,387,472,337,482,2497
1424752,161,3,0,52,52,400,387,491,369,482,2549
1575918,162,3,6,60,60,406,387,514,406,476,2609
1778064,163,3,5,79,79,411,387,539,461,471,2688
1956243,164,3,0,72,72,411,387,571,500,471,2760
2181038,165,3,0,87,87,411,387,598,559,471,2847
2333472,166,3,6,60,60,417,387,625,591,465,2907
2491661,167,3,1,62,62,418,387,636,642,464,2969
2745203,168,3,0,107,107,418,387,662,724,464,3076
2948557,169,3,0,86,86,418,387,688,783,464,3162
3089146,170,3,3,60,60,421,387,713,818,461,3222
3089742,171,3,0,15,15,421,388,715,819,461,3237
3089742,172,3,0,0,0,421,388,715,819,461,3237
3179317,173,3,41,59,59,462,388,748,845,420,3296
3179317,174,3,0,0,0,462,388,748,845,420,3296
3179947,175,3,1,11,11,463,388,748,846,419,3307
3181045,176,3,0,12,12,463,388,748,847,419,3319
3181778,177,3,0,13,13,463,393,748,847,419,3332
3186354,178,3,8,42,42,471,406,748,854,411,3374
3212222,179,4,5,17,17,476,406,753,866,406,3391
3331218,180,4,0,53,53,476,406,772,899,406,3444
3498557,181,4,18,72,72,494,406,796,947,388,3516
3706210,182,4,18,83,83,512,406,836,990,370,3599
4026638,183,4,68,128,128,580,406,890,1063,302,3727
4028897,184,4,0,15,15,580,406,892,1065,302,3742
4030936,185,4,3,16,16,583,411,892,1069,299,3758
4142119,186,4,0,59,59,583,411,913,1107,299,3817
4247621,187,4,0,59,59,583,411,940,1138,299,3876
4248195,188,4,0,1,1,583,411,940,1139,299,3877
4248310,189,4,0,10,10,583,413,942,1140,299,3887
4257565,190,5,2,5,5,585,413,943,1143,297,3892
4382699,191,5,1,52,52,586,413,961,1177,296,3944
4525923,192,5,1,62,62,587,413,976,1225,295,4006
4847435,193,5,9,140,140,596,413,1014,1327,286,4146
5231623,194,5,6,158,158,602,413,1082,1416,280,4304
5614225,195,5,10,158,158,612,413,1156,1499,270,4462
6034126,196,5,5,170,170,617,413,1227,1598,265,4632
6104655,197,5,0,48,48,617,413,1275,1599,265,4680
6129164,198,5,0,16,16,617,413,1284,1605,265,4696
6214382,199,5,1,59,59,618,413,1306,1642,264,4755
6215564,200,5,0,11,11,618,416,1306,1645,264,4766
6216045,201,5,1,2,2,619,416,1306,1646,263,4768
6216757,202,5,0,11,11,619,416,1306,1646,263,4779
6217546,203,5,0,13,13,619,421,1306,1647,263,4792
6564896,204,6,8,151,151,627,421,1318,1786,255,4943
6899726,205,6,0,143,143,627,421,1352,1894,255,5086
6902874,206,6,1,34,34,628,422,1360,1899,254,5120
6960017,207,6,16,39,39,644,425,1372,1921,238,5159
6961101,208,6,0,13,13,644,429,1373,1923,238,5172
6966785,209,6,6,42,42,650,441,1375,1930,232,5214
7318107,210,7,0,144,144,650,441,1425,2024,232,5358
7666890,211,7,3,148,148,653,441,1491,2107,229,5506
8055472,212,7,0,154,154,653,441,1556,2195,229,5660
8508202,213,7,0,153,153,653,441,1616,2289,229,5813
8714131,214,7,8,71,71,661,441,1647,2328,221,5884
8824858,215,7,0,59,59,661,441,1677,2357,221,5943
8925105,216,7,2,55,55,663,441,1698,2391,219,5998
8925712,217,7,0,1,1,663,441,1698,2392,219,5999
8925826,218,7,0,6,6,663,441,1699,2393,219,6005
9466278,219,8,18,184,184,681,441,1788,2487,201,6189
9932158,220,8,0,158,158,681,441,1864,2569,201,6347
9933842,221,8,1,14,14,682,441,1865,2573,200,6361
10019378,222,8,0,59,59,682,441,1890,2606,200,6420
10022937,223,8,1,25,25,683,445,1892,2609,199,6445
10022973,224,9,0,2,2,683,445,1892,2609,199,6447
10593433,225,10,0,187,187,683,445,1993,2694,199,6634
11174354,226,10,0,190,190,683,445,2108,2769,199,6824
11620827,227,10,0,154,154,683,445,2198,2833,199,6978
12243394,228,10,6,209,209,689,445,2313,2927,193,7187
12820651,229,10,0,196,196,689,445,2427,3009,193,7383
12821345,230,10,2,4,4,691,447,2427,3011,191,7387
12825198,231,11,4,31,31,695,459,2433,3015,187,7418
13286995,232,11,0,154,154,695,459,2516,3085,187,7572
13743547,233,11,0,154,154,695,459,2602,3154,187,7726
13949606,234,11,3,69,69,698,459,2636,3188,184,7795
14030970,235,12,2,54,54,700,466,2659,3212,182,7849
14628219,236,13,0,183,183,700,466,2753,3301,182,8032
14629429,237,13,1,9,9,701,467,2753,3302,181,8041
14712378,238,13,0,60,60,701,467,2781,3333,181,8101
15253814,239,14,1,169,169,702,467,2873,3410,180,8270
15256591,240,14,0,11,11,702,467,2875,3412,180,8281
15854332,241,15,0,196,196,702,467,2970,3511,180,8477
16353447,242,19,3,163,163,705,467,3049,3595,177,8640
16931338,243,21,0,193,193,705,467,3141,3696,177,8833
16938587,244,23,1,40,40,706,475,3144,3705,176,8873
17057187,245,25,23,83,83,729,475,3186,3745,153,8956
17070685,246,26,1,31,31,730,475,3186,3770,152,8987
17470017,247,29,9,163,163,739,475,3262,3856,143,9150
17485112,248,37,26,30,30,765,475,3262,3883,117,9180
17499861,249,38,4,30,30,770,475,3262,3914,112,9210
17507169,250,39,3,14,14,773,475,3263,3926,109,9224
17525614,251,39,1,30,30,774,475,3264,3953,108,9254
17542108,252,40,1,30,30,775,476,3264,3979,107,9284
17606612,253,41,21,103,103,796,476,3272,4074,86,9387
18161984,254,46,0,225,225,796,476,3379,4191,86,9612
18167780,255,47,2,20,20,798,476,3380,4200,84,9632
18169781,256,47,0,4,4,798,476,3380,4203,84,9636
18197414,257,55,0,48,48,798,476,3384,4247,84,9684
18289300,258,64,14,110,110,812,476,3397,4344,70,9794
18334745,259,66,2,32,32,814,476,3407,4365,68,9826
18827102,260,75,17,201,201,831,476,3487,4486,51,10027
18828772,261,136,0,1,1,831,476,3487,4486,51,10028
18852562,262,148,0,16,16,831,476,3495,4495,51,10044
18921605,263,149,0,46,46,831,476,3515,4520,51,10090
18921605,264,150,1,0,0,832,476,3515,4520,50,10090
19000342,265,171,0,53,53,832,480,3544,4541,50,10143
19533392,266,191,0,215,215,832,480,3632,4667,50,10358
19552001,267,239,0,12,12,832,480,3638,4673,50,10370
19962889,268,240,14,170,170,846,480,3709,4772,36,10540
