1,KILLED,6,7
2,KILLED,9,8,15,1,3,21,16,20
3,KILLED,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
4,KILLED,6,7,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
5,KILLED,6,7,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
6,KILLED,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
7,SURVIVED
8,KILLED,6,7
9,KILLED,6,7,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
10,KILLED,6,7,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
11,KILLED,6,7,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
12,KILLED,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
13,KILLED,5,4,9,12,8,14,15,3,18,21,16,20,19,17
14,KILLED,6,7,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
15,SURVIVED
16,KILLED,6,7
17,KILLED,6,7
18,KILLED,6,7
19,KILLED,6,7
20,KILLED,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
21,KILLED,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
22,KILLED,5,4,12,18,19,17
23,KILLED,5,4,12,14,18,19,17
24,KILLED,5,4,12,2,8,14,1,18,19,17
25,KILLED,5,14
26,KILLED,6,7
27,KILLED,5,4,12,14,18,19,17
28,KILLED,4,14,18,19,17
29,KILLED,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
30,KILLED,5,14
31,KILLED,5,14
32,KILLED,5,14
33,KILLED,6,7,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
34,KILLED,6,7,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
35,KILLED,6,7,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
36,KILLED,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
37,KILLED,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
38,KILLED,5,4,9,12,2,8,14,15,1,3,18,21,19,17
39,KILLED,5,4,9,12,2,8,14,15,1,3,18,21,16,20,19,17
40,KILLED,6,7
41,KILLED,6,7
42,KILLED,6,7
43,KILLED,6,7
