TestNo,TestName
1,com.squareup.protoparser.EnumConstantElementTest[nullBuilderValuesThrow]
2,com.squareup.protoparser.EnumConstantElementTest[nameRequired]
3,com.squareup.protoparser.EnumElementTest[simpleWithDocumentationToSchema]
4,com.squareup.protoparser.EnumElementTest[simpleToSchema]
5,com.squareup.protoparser.EnumElementTest[emptyToSchema]
6,com.squareup.protoparser.EnumElementTest[addMultipleOptions]
7,com.squareup.protoparser.EnumElementTest[duplicateValueTagThrows]
8,com.squareup.protoparser.EnumElementTest[nameRequired]
9,com.squareup.protoparser.EnumElementTest[addMultipleConstants]
10,com.squareup.protoparser.EnumElementTest[fieldWithDocumentationToSchema]
11,com.squareup.protoparser.ExtendElementTest[simpleWithDocumentationToSchema]
12,com.squareup.protoparser.ExtendElementTest[simpleToSchema]
13,com.squareup.protoparser.ExtendElementTest[emptyToSchema]
14,com.squareup.protoparser.ExtendElementTest[nullBuilderValuesThrow]
15,com.squareup.protoparser.ExtendElementTest[nameRequired]
16,com.squareup.protoparser.ExtensionsElementTest[withDocumentationToSchema]
17,com.squareup.protoparser.ExtensionsElementTest[singleValueToSchema]
18,com.squareup.protoparser.ExtensionsElementTest[rangeToSchema]
19,com.squareup.protoparser.FieldElementTest[deprecatedSupportStringAndBoolean]
20,com.squareup.protoparser.FieldElementTest[nullBuilderValuesThrow]
21,com.squareup.protoparser.FieldElementTest[addMultipleOptions]
22,com.squareup.protoparser.FieldElementTest[nameRequired]
23,com.squareup.protoparser.FieldElementTest[typeRequired]
24,com.squareup.protoparser.FieldElementTest[labelRequired]
25,com.squareup.protoparser.MessageElementTest[nameSetsQualifiedName]
26,com.squareup.protoparser.MessageElementTest[simpleWithDocumentationToSchema]
27,com.squareup.protoparser.MessageElementTest[defaultMissing]
28,com.squareup.protoparser.MessageElementTest[deprecatedTrue]
29,com.squareup.protoparser.MessageElementTest[addMultipleOneOfs]
30,com.squareup.protoparser.MessageElementTest[addMultipleTypes]
31,com.squareup.protoparser.MessageElementTest[defaultValue]
32,com.squareup.protoparser.MessageElementTest[simpleToSchema]
33,com.squareup.protoparser.MessageElementTest[emptyToSchema]
