TestNo,TestName
1,com.headius.invokebinder.BinderTest[testFold]
2,com.headius.invokebinder.BinderTest[testType]
3,com.headius.invokebinder.BinderTest[testPrintType]
4,com.headius.invokebinder.BinderTest[testInvokeConstructor2]
5,com.headius.invokebinder.BinderTest[testInvokeVirtual2]
6,com.headius.invokebinder.BinderTest[testDropInsert]
7,com.headius.invokebinder.BinderTest[testInvokeStatic2]
8,com.headius.invokebinder.BinderTest[testConstant]
9,com.headius.invokebinder.BinderTest[testInvokeReflected]
10,com.headius.invokebinder.BinderTest[testConstant2]
11,com.headius.invokebinder.BinderTest[testInvokeStatic]
12,com.headius.invokebinder.BinderTest[testConvert]
13,com.headius.invokebinder.BinderTest[testIdentity]
14,com.headius.invokebinder.BinderTest[testDropReorder]
15,com.headius.invokebinder.BinderTest[testGetField2]
16,com.headius.invokebinder.BinderTest[testAppend]
17,com.headius.invokebinder.BinderTest[testSetStatic]
18,com.headius.invokebinder.BinderTest[testThrowException]
19,com.headius.invokebinder.BinderTest[testFilter]
20,com.headius.invokebinder.BinderTest[testInvoke]
21,com.headius.invokebinder.BinderTest[testGetStatic]
22,com.headius.invokebinder.BinderTest[testSpread]
23,com.headius.invokebinder.BinderTest[testSetField]
24,com.headius.invokebinder.SignatureTest[testPrependArg]
25,com.headius.invokebinder.SignatureTest[testExclude]
26,com.headius.invokebinder.SignatureTest[testAppendArg]
27,com.headius.invokebinder.SignatureTest[testMethodType]
28,com.headius.invokebinder.SignatureTest[testInsertArgBefore]
29,com.headius.invokebinder.SignatureTest[testArgName]
30,com.headius.invokebinder.SignatureTest[testArgType]
31,com.headius.invokebinder.SignatureTest[testPermute]
32,com.headius.invokebinder.SignatureTest[testToString]
33,com.headius.invokebinder.SignatureTest[testArgNames]
34,com.headius.invokebinder.SignatureTest[testSpreadNameAndCount]
35,com.headius.invokebinder.SignatureTest[testReturning]
36,com.headius.invokebinder.SignatureTest[testDropArgIndex]
37,com.headius.invokebinder.SignatureTest[testDropFirst]
38,com.headius.invokebinder.SignatureTest[testFirstArgName]
39,com.headius.invokebinder.SignatureTest[testFirstArgType]
40,com.headius.invokebinder.SignatureTest[testInsertArgs]
41,com.headius.invokebinder.SignatureTest[testDropLast]
42,com.headius.invokebinder.SignatureTest[testInsertArg]
43,com.headius.invokebinder.SignatureTest[testLastArgName]
44,com.headius.invokebinder.SignatureTest[testLastArgType]
45,com.headius.invokebinder.SignatureTest[testArgOffsets]
46,com.headius.invokebinder.SignatureTest[testSpreadNames]
47,com.headius.invokebinder.SignatureTest[testDropArg]
48,com.headius.invokebinder.SignatureTest[testInsertArgsBefore]
49,com.headius.invokebinder.SignatureTest[testArgOffset]
50,com.headius.invokebinder.SmartBinderTest[testCast]
51,com.headius.invokebinder.SmartBinderTest[testDrop]
52,com.headius.invokebinder.SmartBinderTest[testFrom_Signature]
53,com.headius.invokebinder.SmartBinderTest[testDropFirst]
54,com.headius.invokebinder.SmartBinderTest[testDropLast]
55,com.headius.invokebinder.SmartBinderTest[testInvokeStatic]
56,com.headius.invokebinder.SmartBinderTest[testIdentity]
57,com.headius.invokebinder.SmartBinderTest[testInsert]
58,com.headius.invokebinder.BinderTest[testInvokeVirtual]
59,com.headius.invokebinder.BinderTest[testTryFinallyReturn2]
60,com.headius.invokebinder.BinderTest[testGetStatic2]
61,com.headius.invokebinder.BinderTest[testFoldVirtual]
62,com.headius.invokebinder.BinderTest[testCast]
63,com.headius.invokebinder.BinderTest[testFrom]
64,com.headius.invokebinder.BinderTest[testPrepend]
65,com.headius.invokebinder.BinderTest[testTryFinally]
66,com.headius.invokebinder.BinderTest[testTryFinally2]
67,com.headius.invokebinder.BinderTest[testTryFinally3]
68,com.headius.invokebinder.BinderTest[testDropLast]
69,com.headius.invokebinder.BinderTest[testSetStatic2]
70,com.headius.invokebinder.BinderTest[testSetField2]
71,com.headius.invokebinder.BinderTest[testInsert]
72,com.headius.invokebinder.BinderTest[testDropAll]
73,com.headius.invokebinder.SignatureTest[testReplaceArg]
74,com.headius.invokebinder.SignatureTest[testPermuteWith]
75,com.headius.invokebinder.SignatureTest[testTo_Signature]
76,com.headius.invokebinder.SignatureTest[testSpreadNamesAndTypes]
77,com.headius.invokebinder.SignatureTest[testCollect]
78,com.headius.invokebinder.SignatureTest[testAsFold]
79,com.headius.invokebinder.SignatureTest[testTo_StringArr]
80,com.headius.invokebinder.SmartBinderTest[testInvokeVirtual]
81,com.headius.invokebinder.SmartBinderTest[testFoldVirtualWithLookup]
