CurrentTotalRuntime,TestNo,TestRuntimeOriginal,KilledByTest,AnalyzedByTest,CoveredByTest,TotalKilled,TotalFailure,TotalException,TotalTimeout,LiveMutants,TotalAnalyzed
192,1,1,17,23,23,17,3,14,0,8667,23
334,2,1,4,10,10,21,3,18,0,8663,33
778,3,1,22,32,32,43,18,25,1,8641,65
778,4,1,0,0,0,43,18,25,1,8641,65
778,5,1,0,0,0,43,18,25,1,8641,65
778,6,1,0,0,0,43,18,25,1,8641,65
778,7,1,0,0,0,43,18,25,1,8641,65
778,8,1,0,0,0,43,18,25,1,8641,65
778,9,1,0,0,0,43,18,25,1,8641,65
778,10,1,0,0,0,43,18,25,1,8641,65
778,11,1,0,0,0,43,18,25,1,8641,65
778,12,1,0,0,0,43,18,25,1,8641,65
778,13,1,0,0,0,43,18,25,1,8641,65
778,14,1,0,0,0,43,18,25,1,8641,65
778,15,1,0,0,0,43,18,25,1,8641,65
779,16,1,0,0,0,43,18,25,1,8641,65
779,17,1,0,0,0,43,18,25,1,8641,65
779,18,1,0,0,0,43,18,25,1,8641,65
779,19,1,0,0,0,43,18,25,1,8641,65
779,20,1,0,0,0,43,18,25,1,8641,65
779,21,1,0,0,0,43,18,25,1,8641,65
779,22,1,0,0,0,43,18,25,1,8641,65
779,23,1,0,0,0,43,18,25,1,8641,65
779,24,1,0,0,0,43,18,25,1,8641,65
779,25,1,0,0,0,43,18,25,1,8641,65
779,26,1,0,0,0,43,18,25,1,8641,65
779,27,1,0,0,0,43,18,25,1,8641,65
779,28,1,0,0,0,43,18,25,1,8641,65
779,29,1,0,0,0,43,18,25,1,8641,65
779,30,1,0,0,0,43,18,25,1,8641,65
779,31,1,0,0,0,43,18,25,1,8641,65
779,32,1,0,0,0,43,18,25,1,8641,65
779,33,1,0,0,0,43,18,25,1,8641,65
779,34,1,0,0,0,43,18,25,1,8641,65
779,35,1,0,0,0,43,18,25,1,8641,65
779,36,1,0,0,0,43,18,25,1,8641,65
779,37,1,0,0,0,43,18,25,1,8641,65
779,38,1,0,0,0,43,18,25,1,8641,65
779,39,1,0,0,0,43,18,25,1,8641,65
779,40,1,0,0,0,43,18,25,1,8641,65
779,41,1,0,0,0,43,18,25,1,8641,65
