"","y","x2","x3","x4","x5","x6","x7","x8","x9","lnx2","lnx3","lnx4","lnx5","lnx6","lnx7","lnx8","lnx9","neginvx2","neginvx3","neginvx4","neginvx5","neginvx6","neginvx7","neginvx8","neginvx9"
"lnx7",0.569944531235873,0.328074055644686,-0.500408328963859,0.577993178183342,0.647148657450915,0.32612880108789,0.731270873357966,0.109495932400355,-0.104773006631716,0.620151006240674,-0.38300916531961,0.891262336783415,0.707267672063804,0.596821385332191,1,-0.206396862918701,-0.41214473307087,0.459960040795421,-0.0335575412475709,0.764189208726956,0.186906474635662,0.416013329876056,0.78963642846321,-0.108067048408016,-0.351960276838226
"lnx8",-0.0416910276637107,0.420944546562326,0.59404222749303,-0.459511810497659,0.0416835967390801,0.428179833782876,-0.0417014652660165,0.599921264668101,0.546779150732905,0.568420379890124,0.638163383056342,-0.466629875259999,-0.0115689096576005,0.59818732419223,-0.206396862918701,1,0.904202018058569,0.437855828812854,0.395248040690627,-0.327950523005588,-0.0772573628400546,0.524248814258308,-0.231342259496792,0.560205795323135,0.657304285644856
"lnx9",-0.0916038062040121,0.326730375393991,0.680750411976914,-0.375127134830076,0.0131875274212821,0.335407245351771,-0.213832162647817,0.548112786264286,0.600686927899339,0.455736099618489,0.617938961738665,-0.483489252699839,-0.0474628580075175,0.485081028008217,-0.41214473307087,0.904202018058569,1,0.36621242341402,0.192658115974022,-0.368241732335451,-0.0355731411781206,0.448722857391328,-0.37132729378356,0.370836991501481,0.709835911526111
"neginvx2",0.475321241723937,0.214728205170156,0.146541470111402,0.0711380690715382,0.440025607381215,0.218608601452523,0.273855452218249,0.230984774987976,0.212365790285717,0.782449464437203,0.233387675712722,0.349770340164409,0.592079903748802,0.763960501231733,0.459960040795421,0.437855828812854,0.36621242341402,1,0.198581198186058,0.455520460693593,0.200898746492585,0.977537560645997,0.493404580252503,0.275687126456463,0.292453476068863
"neginvx3",0.143377944773842,0.0290297577866485,0.266838527555672,-0.63806030676236,0.0827135071235021,0.0296991094562568,0.00330101663075781,0.0485408368560726,0.055545885524765,0.135455822385924,0.632642055309138,-0.293789516056977,0.181942853753839,0.1374550688009,-0.0335575412475709,0.395248040690627,0.192658115974022,0.198581198186058,1,-0.0949669030634797,0.0875133114505986,0.222525040991595,-0.06443318910504,0.939194556421108,0.122977374247099
"neginvx4",0.54631648557036,0.156457786147992,-0.390538043925443,0.394617967743903,0.471228889632807,0.156112537118008,0.348031533143391,0.00768285193988624,-0.0952647708177651,0.447009537143731,-0.262812842638667,0.821118540950106,0.725422292002291,0.409158305294002,0.764189208726956,-0.327950523005588,-0.368241732335451,0.455520460693593,-0.0949669030634797,1,0.441007263798732,0.37291691476812,0.874770376273204,-0.169519031503325,-0.26179369894204
"neginvx5",0.0535943096887325,0.0507752178645067,0.200121771772089,0.0691454274276402,0.163158038713687,0.0505758381793605,0.0925401748248776,0.00687075171612316,0.0170402833724254,0.183712662643768,0.292340928311999,0.250458062613652,0.526612315405195,0.148060543884465,0.186906474635662,-0.0772573628400546,-0.0355731411781206,0.200898746492585,0.0875133114505986,0.441007263798732,1,0.125131867769966,0.163451235309179,0.0117542984340206,-0.0458987374866492
"neginvx6",0.426039060868656,0.229297336840016,0.166831859132025,0.0384609242003205,0.439352741409378,0.233704200724531,0.273295950360463,0.253326706896186,0.234236547242053,0.7985153369128,0.256556225894895,0.286063559702267,0.538074829347752,0.794443294270649,0.416013329876056,0.524248814258308,0.448722857391328,0.977537560645997,0.222525040991595,0.37291691476812,0.125131867769966,1,0.423755511156797,0.334458890303238,0.388930712839259
"neginvx7",0.481590310301065,0.167764882535175,-0.489259949974282,0.337265533453962,0.41811135404072,0.167746871854513,0.344740329245502,0.040606333885736,-0.101378150353358,0.46014488800344,-0.33438709052901,0.736211796217541,0.569464514061369,0.430864355334234,0.78963642846321,-0.231342259496792,-0.37132729378356,0.493404580252503,-0.06443318910504,0.874770376273204,0.163451235309179,0.423755511156797,1,-0.115627228231774,-0.245280369137136
"neginvx8",0.0750233364721087,0.0535937562941511,0.338762543674255,-0.665313923180412,0.0774653330046493,0.0549628392987234,-0.0149956780321831,0.0836379525723082,0.0910857601409882,0.21083901181273,0.679301182324913,-0.38540548343596,0.115215214557319,0.222850942142228,-0.108067048408016,0.560205795323135,0.370836991501481,0.275687126456463,0.939194556421108,-0.169519031503325,0.0117542984340206,0.334458890303238,-0.115627228231774,1,0.429409095926304
"neginvx9",-0.131015538269326,0.0895408647428593,0.48774020096993,-0.339070792933417,0.0361297095193318,0.0918972375418192,-0.179697186950435,0.147864783316789,0.169333020142005,0.263229368169225,0.521856613269674,-0.423565462740226,-0.0575596850627717,0.287301877503591,-0.351960276838226,0.657304285644856,0.709835911526111,0.292453476068863,0.122977374247099,-0.26179369894204,-0.0458987374866492,0.388930712839259,-0.245280369137136,0.429409095926304,1
"","y","x2","x3","x4","x5","x6","x7","x8","x9","lnx2","lnx3","lnx4","lnx5","lnx6","lnx7","lnx8","lnx9","neginvx2","neginvx3","neginvx4","neginvx5","neginvx6","neginvx7","neginvx8","neginvx9"
"y",1,0.176018553814761,0.0553039470023321,0.204403588376854,0.503847139530998,0.174911303241778,0.318815762387404,0.0660964889088943,-0.0315015776878514,0.457458053733754,0.127686360311822,0.531717335616186,0.713913970433575,0.429746239981737,0.542651470224814,-0.0509741526279852,-0.10342111053456,0.461897003341616,0.136712787572268,0.512701312205895,0.0605872161282231,0.408867910466927,0.460259616173535,0.0726000068237769,-0.123914569458074
"x2",0.176018553814761,1,0.0107964313031912,0.104506415330395,0.252255329175421,0.999771156738608,0.312836348450061,0.826313906432088,0.399166886518662,0.593777277605203,0.0393590977728426,0.190716050536098,0.250788123342128,0.603078074476855,0.328027143880284,0.421449693012651,0.327308988855215,0.216188423301992,0.0291390753605566,0.156517577460308,0.0508695359930164,0.229787643948082,0.167834294256786,0.0537826028227837,0.0898025586334519
"x3",0.0553039470023321,0.0107964313031912,1,-0.481418522033146,-0.0189602108040975,0.0112562318875805,-0.319182682213254,0.157910519146295,0.217275299270335,0.122903643753578,0.86277493526187,-0.537803679382955,0.090995692931554,0.119220926003075,-0.500408328963859,0.59404222749303,0.680750411976914,0.155294406327915,0.266838527555672,-0.390538043925443,0.200121771772089,0.166831859132025,-0.489259949974282,0.338762543674255,0.48774020096993
"x4",0.204403588376854,0.104506415330395,-0.481418522033146,1,0.446490456329232,0.102886262199963,0.651908801513995,-0.0764852200067328,-0.117707208565629,0.232343333915569,-0.673708749739616,0.765512319967963,0.324898589192963,0.224391017608297,0.577993178183342,-0.459511810497659,-0.375127134830076,0.0606994707649938,-0.63806030676236,0.394617967743903,0.0691454274276402,0.0384609242003205,0.337265533453962,-0.665313923180412,-0.339070792933417
"x5",0.503847139530998,0.252255329175421,-0.0189602108040975,0.446490456329232,1,0.25002116160828,0.645087298543676,0.0483785674136756,-0.0285529550817441,0.646112034871472,0.0678789455537646,0.65135037954269,0.801967610741469,0.632730790507796,0.647148657450915,0.0416835967390801,0.0131875274212821,0.438376471649756,0.0827135071235021,0.471228889632807,0.163158038713687,0.439352741409378,0.41811135404072,0.0774653330046493,0.0361297095193318
"x6",0.174911303241778,0.999771156738608,0.0112562318875805,0.102886262199963,0.25002116160828,1,0.310157946311364,0.835765861112193,0.416700617623158,0.598585016681836,0.0400568603411757,0.188992829674848,0.249385583958008,0.60838784583645,0.32612880108789,0.428179833782876,0.335407245351771,0.219672265750439,0.0296991094562568,0.156112537118008,0.0505758381793605,0.233704200724531,0.167746871854513,0.0549628392987234,0.0918972375418192
"x7",0.318815762387404,0.312836348450061,-0.319182682213254,0.651908801513995,0.645087298543676,0.310157946311364,1,0.0773967739405317,-0.0555257252212774,0.51819170697807,-0.259557348632923,0.613772121167296,0.49050896975169,0.513544350223723,0.731270873357966,-0.0417014652660165,-0.213832162647817,0.272157850639159,0.00330101663075781,0.348031533143391,0.0925401748248776,0.273295950360463,0.344740329245502,-0.0149956780321831,-0.179697186950435
"x8",0.0660964889088943,0.826313906432088,0.157910519146295,-0.0764852200067328,0.0483785674136756,0.835765861112193,0.0773967739405317,1,0.805665397220187,0.569418670640033,0.143261622026815,-0.0272586975606815,0.0861985489685116,0.587788659004207,0.109495932400355,0.599921264668101,0.548112786264286,0.23300408458527,0.0485408368560726,0.00768285193988624,0.00687075171612316,0.253326706896186,0.040606333885736,0.0836379525723082,0.147864783316789
"x9",-0.0315015776878514,0.399166886518662,0.217275299270335,-0.117707208565629,-0.0285529550817441,0.416700617623158,-0.0555257252212774,0.805665397220187,1,0.408433889037852,0.188483363631919,-0.143250471063501,-0.00963815436334807,0.428438132877158,-0.104773006631716,0.546779150732905,0.600686927899339,0.21445660395353,0.055545885524765,-0.0952647708177651,0.0170402833724254,0.234236547242053,-0.101378150353358,0.0910857601409882,0.169333020142005
"lnx2",0.457458053733754,0.593777277605203,0.122903643753578,0.232343333915569,0.646112034871472,0.598585016681836,0.51819170697807,0.569418670640033,0.408433889037852,1,0.184389119472646,0.454572410363598,0.671999923705313,0.997314623083365,0.616920879035796,0.573421060568262,0.460126306664877,0.782835908322554,0.138062657769872,0.442211388328009,0.184343945279391,0.799421390359493,0.45672701853085,0.21492270089391,0.267985065228951
"lnx3",0.127686360311822,0.0393590977728426,0.86277493526187,-0.673708749739616,0.0678789455537646,0.0400568603411757,-0.259557348632923,0.143261622026815,0.188483363631919,0.184389119472646,1,-0.524262790021798,0.218992191294231,0.176581178997989,-0.38300916531961,0.638163383056342,0.617938961738665,0.248622075761175,0.632642055309138,-0.262812842638667,0.292340928311999,0.256556225894895,-0.33438709052901,0.679301182324913,0.521856613269674
"lnx4",0.531717335616186,0.190716050536098,-0.537803679382955,0.765512319967963,0.65135037954269,0.188992829674848,0.613772121167296,-0.0272586975606815,-0.143250471063501,0.454572410363598,-0.524262790021798,1,0.716076912029727,0.42962965273867,0.891262336783415,-0.466629875259999,-0.483489252699839,0.336602227059698,-0.293789516056977,0.821118540950106,0.250458062613652,0.286063559702267,0.736211796217541,-0.38540548343596,-0.423565462740226
"lnx5",0.713913970433575,0.250788123342128,0.090995692931554,0.324898589192963,0.801967610741469,0.249385583958008,0.49050896975169,0.0861985489685116,-0.00963815436334807,0.671999923705313,0.218992191294231,0.716076912029727,1,0.637019879265848,0.707267672063804,-0.0115689096576005,-0.0474628580075175,0.589479312375308,0.181942853753839,0.725422292002291,0.526612315405195,0.538074829347752,0.569464514061369,0.115215214557319,-0.0575596850627717
"lnx6",0.429746239981737,0.603078074476855,0.119220926003075,0.224391017608297,0.632730790507796,0.60838784583645,0.513544350223723,0.587788659004207,0.428438132877158,0.997314623083365,0.176581178997989,0.42962965273867,0.637019879265848,1,0.596821385332191,0.59818732419223,0.485081028008217,0.766225447475367,0.1374550688009,0.409158305294002,0.148060543884465,0.794443294270649,0.430864355334234,0.222850942142228,0.287301877503591
"lnx7",0.542651470224814,0.328027143880284,-0.500408328963859,0.577993178183342,0.647148657450915,0.32612880108789,0.731270873357966,0.109495932400355,-0.104773006631716,0.616920879035796,-0.38300916531961,0.891262336783415,0.707267672063804,0.596821385332191,1,-0.206396862918701,-0.41214473307087,0.45202514700511,-0.0335575412475709,0.764189208726956,0.186906474635662,0.416013329876056,0.78963642846321,-0.108067048408016,-0.351960276838226
"lnx8",-0.0509741526279852,0.421449693012651,0.59404222749303,-0.459511810497659,0.0416835967390801,0.428179833782876,-0.0417014652660165,0.599921264668101,0.546779150732905,0.573421060568262,0.638163383056342,-0.466629875259999,-0.0115689096576005,0.59818732419223,-0.206396862918701,1,0.904202018058569,0.45175950346605,0.395248040690627,-0.327950523005588,-0.0772573628400546,0.524248814258308,-0.231342259496792,0.560205795323135,0.657304285644856
"lnx9",-0.10342111053456,0.327308988855215,0.680750411976914,-0.375127134830076,0.0131875274212821,0.335407245351771,-0.213832162647817,0.548112786264286,0.600686927899339,0.460126306664877,0.617938961738665,-0.483489252699839,-0.0474628580075175,0.485081028008217,-0.41214473307087,0.904202018058569,1,0.377432477993105,0.192658115974022,-0.368241732335451,-0.0355731411781206,0.448722857391328,-0.37132729378356,0.370836991501481,0.709835911526111
"neginvx2",0.461897003341616,0.216188423301992,0.155294406327915,0.0606994707649938,0.438376471649756,0.219672265750439,0.272157850639159,0.23300408458527,0.21445660395353,0.782835908322554,0.248622075761175,0.336602227059698,0.589479312375308,0.766225447475367,0.45202514700511,0.45175950346605,0.377432477993105,1,0.209675658304659,0.440465617460815,0.205046119343715,0.981204257998507,0.483582669540561,0.290594439131954,0.307065135268677
"neginvx3",0.136712787572268,0.0291390753605566,0.266838527555672,-0.63806030676236,0.0827135071235021,0.0296991094562568,0.00330101663075781,0.0485408368560726,0.055545885524765,0.138062657769872,0.632642055309138,-0.293789516056977,0.181942853753839,0.1374550688009,-0.0335575412475709,0.395248040690627,0.192658115974022,0.209675658304659,1,-0.0949669030634797,0.0875133114505986,0.222525040991595,-0.06443318910504,0.939194556421108,0.122977374247099
"neginvx4",0.512701312205895,0.156517577460308,-0.390538043925443,0.394617967743903,0.471228889632807,0.156112537118008,0.348031533143391,0.00768285193988624,-0.0952647708177651,0.442211388328009,-0.262812842638667,0.821118540950106,0.725422292002291,0.409158305294002,0.764189208726956,-0.327950523005588,-0.368241732335451,0.440465617460815,-0.0949669030634797,1,0.441007263798732,0.37291691476812,0.874770376273204,-0.169519031503325,-0.26179369894204
"neginvx5",0.0605872161282231,0.0508695359930164,0.200121771772089,0.0691454274276402,0.163158038713687,0.0505758381793605,0.0925401748248776,0.00687075171612316,0.0170402833724254,0.184343945279391,0.292340928311999,0.250458062613652,0.526612315405195,0.148060543884465,0.186906474635662,-0.0772573628400546,-0.0355731411781206,0.205046119343715,0.0875133114505986,0.441007263798732,1,0.125131867769966,0.163451235309179,0.0117542984340206,-0.0458987374866492
"neginvx6",0.408867910466927,0.229787643948082,0.166831859132025,0.0384609242003205,0.439352741409378,0.233704200724531,0.273295950360463,0.253326706896186,0.234236547242053,0.799421390359493,0.256556225894895,0.286063559702267,0.538074829347752,0.794443294270649,0.416013329876056,0.524248814258308,0.448722857391328,0.981204257998507,0.222525040991595,0.37291691476812,0.125131867769966,1,0.423755511156797,0.334458890303238,0.388930712839259
"neginvx7",0.460259616173535,0.167834294256786,-0.489259949974282,0.337265533453962,0.41811135404072,0.167746871854513,0.344740329245502,0.040606333885736,-0.101378150353358,0.45672701853085,-0.33438709052901,0.736211796217541,0.569464514061369,0.430864355334234,0.78963642846321,-0.231342259496792,-0.37132729378356,0.483582669540561,-0.06443318910504,0.874770376273204,0.163451235309179,0.423755511156797,1,-0.115627228231774,-0.245280369137136
"neginvx8",0.0726000068237769,0.0537826028227837,0.338762543674255,-0.665313923180412,0.0774653330046493,0.0549628392987234,-0.0149956780321831,0.0836379525723082,0.0910857601409882,0.21492270089391,0.679301182324913,-0.38540548343596,0.115215214557319,0.222850942142228,-0.108067048408016,0.560205795323135,0.370836991501481,0.290594439131954,0.939194556421108,-0.169519031503325,0.0117542984340206,0.334458890303238,-0.115627228231774,1,0.429409095926304
"neginvx9",-0.123914569458074,0.0898025586334519,0.48774020096993,-0.339070792933417,0.0361297095193318,0.0918972375418192,-0.179697186950435,0.147864783316789,0.169333020142005,0.267985065228951,0.521856613269674,-0.423565462740226,-0.0575596850627717,0.287301877503591,-0.351960276838226,0.657304285644856,0.709835911526111,0.307065135268677,0.122977374247099,-0.26179369894204,-0.0458987374866492,0.388930712839259,-0.245280369137136,0.429409095926304,1
"","y","x2","x3","x4","x5","x6","x7","x8","x9","lnx2","lnx3","lnx4","lnx5","lnx6","lnx7","lnx8","lnx9","neginvx2","neginvx3","neginvx4","neginvx5","neginvx6","neginvx7","neginvx8","neginvx9"
"y",1,0.176285959627043,0.0603858789216381,0.190020568808496,0.503407084488144,0.175674744408389,0.315445763147737,0.0751493743003744,-0.0160833980501262,0.452540843075233,0.144886629779175,0.528179831629702,0.723959562770142,0.429208231725874,0.542101426541651,-0.0483641090585627,-0.103432770036246,0.434985246562445,0.160527510588534,0.525142918226641,0.0628997461785671,0.400435484296077,0.473435511558768,0.0886827475261976,-0.136151769627083
"x2",0.176285959627043,1,0.0110415200125754,0.104038784874989,0.251760260954358,0.999850460358578,0.31219383744437,0.828191438077098,0.402694546837286,0.595443811821417,0.0396873279830218,0.190244339313046,0.25051668046928,0.603937084984352,0.327499804157665,0.422709714199486,0.328859131382783,0.217512484691483,0.029249829121325,0.156428874322793,0.0509573815483673,0.230373870830238,0.167767657759942,0.0539559336467882,0.090123819021355
"x3",0.0603858789216381,0.0110415200125754,1,-0.481418522033146,-0.0189602108040975,0.0112562318875805,-0.319182682213254,0.157910519146295,0.217275299270335,0.123693195889436,0.86277493526187,-0.537803679382955,0.090995692931554,0.119220926003075,-0.500408328963859,0.59404222749303,0.680750411976914,0.151914802529235,0.266838527555672,-0.390538043925443,0.200121771772089,0.166831859132025,-0.489259949974282,0.338762543674255,0.48774020096993
"x4",0.190020568808496,0.104038784874989,-0.481418522033146,1,0.446490456329232,0.102886262199963,0.651908801513995,-0.0764852200067328,-0.117707208565629,0.230909904417942,-0.673708749739616,0.765512319967963,0.324898589192963,0.224391017608297,0.577993178183342,-0.459511810497659,-0.375127134830076,0.058448316877871,-0.63806030676236,0.394617967743903,0.0691454274276402,0.0384609242003205,0.337265533453962,-0.665313923180412,-0.339070792933417
"x5",0.503407084488144,0.251760260954358,-0.0189602108040975,0.446490456329232,1,0.25002116160828,0.645087298543676,0.0483785674136756,-0.0285529550817441,0.644518709063096,0.0678789455537646,0.65135037954269,0.801967610741469,0.632730790507796,0.647148657450915,0.0416835967390801,0.0131875274212821,0.437443909006773,0.0827135071235021,0.471228889632807,0.163158038713687,0.439352741409378,0.41811135404072,0.0774653330046493,0.0361297095193318
"x6",0.175674744408389,0.999850460358578,0.0112562318875805,0.102886262199963,0.25002116160828,1,0.310157946311364,0.835765861112193,0.416700617623158,0.599532481526447,0.0400568603411757,0.188992829674848,0.249385583958008,0.60838784583645,0.32612880108789,0.428179833782876,0.335407245351771,0.220468463545261,0.0296991094562568,0.156112537118008,0.0505758381793605,0.233704200724531,0.167746871854513,0.0549628392987234,0.0918972375418192
"x7",0.315445763147737,0.31219383744437,-0.319182682213254,0.651908801513995,0.645087298543676,0.310157946311364,1,0.0773967739405317,-0.0555257252212774,0.517217403888667,-0.259557348632923,0.613772121167296,0.49050896975169,0.513544350223723,0.731270873357966,-0.0417014652660165,-0.213832162647817,0.272211427175295,0.00330101663075781,0.348031533143391,0.0925401748248776,0.273295950360463,0.344740329245502,-0.0149956780321831,-0.179697186950435
"x8",0.0751493743003744,0.828191438077098,0.157910519146295,-0.0764852200067328,0.0483785674136756,0.835765861112193,0.0773967739405317,1,0.805665397220187,0.57192185789565,0.143261622026815,-0.0272586975606815,0.0861985489685116,0.587788659004207,0.109495932400355,0.599921264668101,0.548112786264286,0.233860983307842,0.0485408368560726,0.00768285193988624,0.00687075171612316,0.253326706896186,0.040606333885736,0.0836379525723082,0.147864783316789
"x9",-0.0160833980501262,0.402694546837286,0.217275299270335,-0.117707208565629,-0.0285529550817441,0.416700617623158,-0.0555257252212774,0.805665397220187,1,0.411815459325007,0.188483363631919,-0.143250471063501,-0.00963815436334807,0.428438132877158,-0.104773006631716,0.546779150732905,0.600686927899339,0.215175395956153,0.055545885524765,-0.0952647708177651,0.0170402833724254,0.234236547242053,-0.101378150353358,0.0910857601409882,0.169333020142005
"lnx2",0.452540843075233,0.595443811821417,0.123693195889436,0.230909904417942,0.644518709063096,0.599532481526447,0.517217403888667,0.57192185789565,0.411815459325007,1,0.184989909562141,0.451993823276825,0.669537803781781,0.997617496202381,0.614792476989747,0.576006139917201,0.462789834978855,0.781864843383248,0.13856795208331,0.440660173343389,0.185002092738847,0.798473610522264,0.455365912968823,0.215638204384938,0.268925108901179
"lnx3",0.144886629779175,0.0396873279830218,0.86277493526187,-0.673708749739616,0.0678789455537646,0.0400568603411757,-0.259557348632923,0.143261622026815,0.188483363631919,0.184989909562141,1,-0.524262790021798,0.218992191294231,0.176581178997989,-0.38300916531961,0.638163383056342,0.617938961738665,0.245603838867829,0.632642055309138,-0.262812842638667,0.292340928311999,0.256556225894895,-0.33438709052901,0.679301182324913,0.521856613269674
"lnx4",0.528179831629702,0.190244339313046,-0.537803679382955,0.765512319967963,0.65135037954269,0.188992829674848,0.613772121167296,-0.0272586975606815,-0.143250471063501,0.451993823276825,-0.524262790021798,1,0.716076912029727,0.42962965273867,0.891262336783415,-0.466629875259999,-0.483489252699839,0.334233834739195,-0.293789516056977,0.821118540950106,0.250458062613652,0.286063559702267,0.736211796217541,-0.38540548343596,-0.423565462740226
"lnx5",0.723959562770142,0.25051668046928,0.090995692931554,0.324898589192963,0.801967610741469,0.249385583958008,0.49050896975169,0.0861985489685116,-0.00963815436334807,0.669537803781781,0.218992191294231,0.716076912029727,1,0.637019879265848,0.707267672063804,-0.0115689096576005,-0.0474628580075175,0.584291487558553,0.181942853753839,0.725422292002291,0.526612315405195,0.538074829347752,0.569464514061369,0.115215214557319,-0.0575596850627717
"lnx6",0.429208231725874,0.603937084984352,0.119220926003075,0.224391017608297,0.632730790507796,0.60838784583645,0.513544350223723,0.587788659004207,0.428438132877158,0.997617496202381,0.176581178997989,0.42962965273867,0.637019879265848,1,0.596821385332191,0.59818732419223,0.485081028008217,0.766789487337725,0.1374550688009,0.409158305294002,0.148060543884465,0.794443294270649,0.430864355334234,0.222850942142228,0.287301877503591
"lnx7",0.542101426541651,0.327499804157665,-0.500408328963859,0.577993178183342,0.647148657450915,0.32612880108789,0.731270873357966,0.109495932400355,-0.104773006631716,0.614792476989747,-0.38300916531961,0.891262336783415,0.707267672063804,0.596821385332191,1,-0.206396862918701,-0.41214473307087,0.45153736376291,-0.0335575412475709,0.764189208726956,0.186906474635662,0.416013329876056,0.78963642846321,-0.108067048408016,-0.351960276838226
"lnx8",-0.0483641090585627,0.422709714199486,0.59404222749303,-0.459511810497659,0.0416835967390801,0.428179833782876,-0.0417014652660165,0.599921264668101,0.546779150732905,0.576006139917201,0.638163383056342,-0.466629875259999,-0.0115689096576005,0.59818732419223,-0.206396862918701,1,0.904202018058569,0.454413652301986,0.395248040690627,-0.327950523005588,-0.0772573628400546,0.524248814258308,-0.231342259496792,0.560205795323135,0.657304285644856
"lnx9",-0.103432770036246,0.328859131382783,0.680750411976914,-0.375127134830076,0.0131875274212821,0.335407245351771,-0.213832162647817,0.548112786264286,0.600686927899339,0.462789834978855,0.617938961738665,-0.483489252699839,-0.0474628580075175,0.485081028008217,-0.41214473307087,0.904202018058569,1,0.37860455022851,0.192658115974022,-0.368241732335451,-0.0355731411781206,0.448722857391328,-0.37132729378356,0.370836991501481,0.709835911526111
"neginvx2",0.434985246562445,0.217512484691483,0.151914802529235,0.058448316877871,0.437443909006773,0.220468463545261,0.272211427175295,0.233860983307842,0.215175395956153,0.781864843383248,0.245603838867829,0.334233834739195,0.584291487558553,0.766789487337725,0.45153736376291,0.454413652301986,0.37860455022851,1,0.211816821557288,0.440881713792181,0.206930474858491,0.980560664970988,0.48682661494034,0.293637924147465,0.308691032746729
"neginvx3",0.160527510588534,0.029249829121325,0.266838527555672,-0.63806030676236,0.0827135071235021,0.0296991094562568,0.00330101663075781,0.0485408368560726,0.055545885524765,0.13856795208331,0.632642055309138,-0.293789516056977,0.181942853753839,0.1374550688009,-0.0335575412475709,0.395248040690627,0.192658115974022,0.211816821557288,1,-0.0949669030634797,0.0875133114505986,0.222525040991595,-0.06443318910504,0.939194556421108,0.122977374247099
"neginvx4",0.525142918226641,0.156428874322793,-0.390538043925443,0.394617967743903,0.471228889632807,0.156112537118008,0.348031533143391,0.00768285193988624,-0.0952647708177651,0.440660173343389,-0.262812842638667,0.821118540950106,0.725422292002291,0.409158305294002,0.764189208726956,-0.327950523005588,-0.368241732335451,0.440881713792181,-0.0949669030634797,1,0.441007263798732,0.37291691476812,0.874770376273204,-0.169519031503325,-0.26179369894204
"neginvx5",0.0628997461785671,0.0509573815483673,0.200121771772089,0.0691454274276402,0.163158038713687,0.0505758381793605,0.0925401748248776,0.00687075171612316,0.0170402833724254,0.185002092738847,0.292340928311999,0.250458062613652,0.526612315405195,0.148060543884465,0.186906474635662,-0.0772573628400546,-0.0355731411781206,0.206930474858491,0.0875133114505986,0.441007263798732,1,0.125131867769966,0.163451235309179,0.0117542984340206,-0.0458987374866492
"neginvx6",0.400435484296077,0.230373870830238,0.166831859132025,0.0384609242003205,0.439352741409378,0.233704200724531,0.273295950360463,0.253326706896186,0.234236547242053,0.798473610522264,0.256556225894895,0.286063559702267,0.538074829347752,0.794443294270649,0.416013329876056,0.524248814258308,0.448722857391328,0.980560664970988,0.222525040991595,0.37291691476812,0.125131867769966,1,0.423755511156797,0.334458890303238,0.388930712839259
"neginvx7",0.473435511558768,0.167767657759942,-0.489259949974282,0.337265533453962,0.41811135404072,0.167746871854513,0.344740329245502,0.040606333885736,-0.101378150353358,0.455365912968823,-0.33438709052901,0.736211796217541,0.569464514061369,0.430864355334234,0.78963642846321,-0.231342259496792,-0.37132729378356,0.48682661494034,-0.06443318910504,0.874770376273204,0.163451235309179,0.423755511156797,1,-0.115627228231774,-0.245280369137136
"neginvx8",0.0886827475261976,0.0539559336467882,0.338762543674255,-0.665313923180412,0.0774653330046493,0.0549628392987234,-0.0149956780321831,0.0836379525723082,0.0910857601409882,0.215638204384938,0.679301182324913,-0.38540548343596,0.115215214557319,0.222850942142228,-0.108067048408016,0.560205795323135,0.370836991501481,0.293637924147465,0.939194556421108,-0.169519031503325,0.0117542984340206,0.334458890303238,-0.115627228231774,1,0.429409095926304
"neginvx9",-0.136151769627083,0.090123819021355,0.48774020096993,-0.339070792933417,0.0361297095193318,0.0918972375418192,-0.179697186950435,0.147864783316789,0.169333020142005,0.268925108901179,0.521856613269674,-0.423565462740226,-0.0575596850627717,0.287301877503591,-0.351960276838226,0.657304285644856,0.709835911526111,0.308691032746729,0.122977374247099,-0.26179369894204,-0.0458987374866492,0.388930712839259,-0.245280369137136,0.429409095926304,1
